p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
20.7491,20.4506,0.298498,2.859,0.00189659,0.015937
20.893,20.5943,0.298683,2.83921,0.00188344,0.0159399
21.0378,20.7389,0.298869,2.81956,0.00187039,0.0159428
21.1836,20.8846,0.299055,2.80005,0.00185742,0.0159457
21.3304,21.0312,0.299242,2.78067,0.00184455,0.0159486
21.4783,21.1789,0.299429,2.76143,0.00183177,0.0159514
21.6272,21.3276,0.299617,2.74232,0.00181907,0.0159542
21.7771,21.4773,0.299805,2.72334,0.00180647,0.015957
21.928,21.6281,0.299994,2.7045,0.00179395,0.0159598
22.08,21.7799,0.300184,2.68578,0.00178152,0.0159626
22.2331,21.9327,0.300374,2.6672,0.00176918,0.0159653
22.3872,22.0866,0.300565,2.64874,0.00175692,0.0159681
22.5424,22.2416,0.300757,2.63042,0.00174475,0.0159708
22.6986,22.3977,0.300949,2.61222,0.00173266,0.0159735
22.856,22.5548,0.301141,2.59415,0.00172066,0.0159761
23.0144,22.7131,0.301335,2.5762,0.00170874,0.0159788
23.1739,22.8724,0.301528,2.55838,0.00169691,0.0159814
23.3346,23.0329,0.301723,2.54068,0.00168515,0.0159841
23.4963,23.1944,0.301918,2.5231,0.00167348,0.0159867
23.6592,23.3571,0.302114,2.50565,0.00166189,0.0159893
23.8232,23.5209,0.302311,2.48832,0.00165038,0.0159918
23.9883,23.6858,0.302508,2.47111,0.00163895,0.0159944
24.1546,23.8519,0.302706,2.45402,0.0016276,0.0159969
24.322,24.0191,0.302904,2.43704,0.00161633,0.0159995
24.4906,24.1875,0.303103,2.42019,0.00160514,0.016002
24.6604,24.3571,0.303303,2.40345,0.00159403,0.0160045
24.8313,24.5278,0.303504,2.38683,0.00158299,0.016007
25.0035,24.6997,0.303705,2.37032,0.00157203,0.0160094
25.1768,24.8729,0.303907,2.35393,0.00156114,0.0160119
25.3513,25.0472,0.304109,2.33765,0.00155034,0.0160143
25.527,25.2227,0.304313,2.32149,0.0015396,0.0160167
25.704,25.3994,0.304517,2.30544,0.00152895,0.0160191
25.8821,25.5774,0.304721,2.2895,0.00151836,0.0160215
26.0615,25.7566,0.304927,2.27367,0.00150785,0.0160239
26.2422,25.937,0.305133,2.25794,0.00149741,0.0160262
26.4241,26.1187,0.30534,2.24233,0.00148705,0.0160286
26.6073,26.3017,0.305548,2.22683,0.00147676,0.0160309
26.7917,26.4859,0.305756,2.21144,0.00146654,0.0160332
26.9774,26.6714,0.305965,2.19615,0.00145639,0.0160355
27.1644,26.8582,0.306175,2.18097,0.00144631,0.0160378
27.3527,27.0463,0.306386,2.16589,0.0014363,0.01604
27.5423,27.2357,0.306598,2.15092,0.00142636,0.0160423
27.7332,27.4264,0.30681,2.13605,0.00141649,0.0160445
27.9254,27.6184,0.307023,2.12128,0.00140669,0.0160467
28.119,27.8118,0.307237,2.10662,0.00139695,0.0160489
28.3139,28.0065,0.307451,2.09206,0.00138729,0.0160511
28.5102,28.2025,0.307667,2.0776,0.00137769,0.0160533
28.7078,28.3999,0.307883,2.06324,0.00136816,0.0160555
28.9068,28.5987,0.3081,2.04898,0.00135869,0.0160576
29.1072,28.7989,0.308318,2.03482,0.00134929,0.0160598
29.3089,29.0004,0.308537,2.02076,0.00133996,0.0160619
29.5121,29.2033,0.308757,2.00679,0.00133069,0.016064
29.7167,29.4077,0.308977,1.99292,0.00132148,0.0160661
29.9226,29.6134,0.309199,1.97915,0.00131234,0.0160682
30.1301,29.8206,0.309421,1.96547,0.00130326,0.0160702
30.3389,30.0293,0.309644,1.95189,0.00129425,0.0160723
30.5492,30.2393,0.309868,1.9384,0.0012853,0.0160743
30.761,30.4509,0.310093,1.92501,0.00127641,0.0160764
30.9742,30.6639,0.310319,1.91171,0.00126758,0.0160784
31.1889,30.8783,0.310545,1.8985,0.00125881,0.0160804
31.4051,31.0943,0.310773,1.88538,0.00125011,0.0160824
31.6228,31.3118,0.311001,1.87236,0.00124146,0.0160843
31.842,31.5307,0.311231,1.85942,0.00123288,0.0160863
32.0627,31.7512,0.311461,1.84657,0.00122435,0.0160882
32.2849,31.9732,0.311692,1.83382,0.00121589,0.0160902
32.5087,32.1968,0.311925,1.82115,0.00120748,0.0160921
32.7341,32.4219,0.312158,1.80857,0.00119913,0.016094
32.961,32.6486,0.312392,1.79607,0.00119084,0.0160959
33.1894,32.8768,0.312627,1.78367,0.0011826,0.0160978
33.4195,33.1066,0.312863,1.77134,0.00117443,0.0160997
33.6512,33.3381,0.3131,1.75911,0.00116631,0.0161016
33.8844,33.5711,0.313338,1.74696,0.00115824,0.0161034
34.1193,33.8057,0.313577,1.73489,0.00115024,0.0161052
34.3558,34.042,0.313818,1.72291,0.00114228,0.0161071
34.5939,34.2799,0.314059,1.71101,0.00113439,0.0161089
34.8337,34.5194,0.314301,1.69919,0.00112655,0.0161107
35.0752,34.7606,0.314544,1.68745,0.00111876,0.0161125
35.3183,35.0035,0.314788,1.6758,0.00111102,0.0161143
35.5631,35.2481,0.315033,1.66423,0.00110335,0.016116
35.8096,35.4944,0.31528,1.65273,0.00109572,0.0161178
36.0579,35.7423,0.315527,1.64132,0.00108815,0.0161195
36.3078,35.992,0.315776,1.62998,0.00108062,0.0161213
36.5595,36.2435,0.316025,1.61873,0.00107316,0.016123
36.8129,36.4966,0.316276,1.60755,0.00106574,0.0161247
37.0681,36.7515,0.316528,1.59645,0.00105837,0.0161264
37.325,37.0082,0.31678,1.58542,0.00105106,0.0161281
37.5837,37.2667,0.317034,1.57448,0.0010438,0.0161298
37.8443,37.527,0.31729,1.5636,0.00103658,0.0161314
38.1066,37.789,0.317546,1.55281,0.00102942,0.0161331
38.3707,38.0529,0.317803,1.54208,0.00102231,0.0161348
38.6367,38.3186,0.318062,1.53144,0.00101524,0.0161364
38.9045,38.5862,0.318322,1.52086,0.00100823,0.016138
39.1742,38.8556,0.318582,1.51036,0.00100126,0.0161396
39.4457,39.1269,0.318845,1.49993,0.000994341,0.0161412
39.7192,39.4,0.319108,1.48958,0.000987471,0.0161428
39.9945,39.6751,0.319372,1.47929,0.000980648,0.0161444
40.2717,39.9521,0.319638,1.46908,0.000973873,0.016146
40.5509,40.2309,0.319905,1.45894,0.000967144,0.0161475
40.8319,40.5118,0.320173,1.44887,0.000960463,0.0161491
41.115,40.7945,0.320442,1.43886,0.000953827,0.0161506
41.4,41.0793,0.320713,1.42893,0.000947238,0.0161522
41.6869,41.366,0.320985,1.41907,0.000940694,0.0161537
41.9759,41.6546,0.321258,1.40927,0.000934196,0.0161552
42.2669,41.9453,0.321533,1.39954,0.000927742,0.0161567
42.5598,42.238,0.321808,1.38988,0.000921334,0.0161582
42.8549,42.5328,0.322085,1.38029,0.00091497,0.0161597
43.1519,42.8295,0.322364,1.37076,0.000908649,0.0161612
43.451,43.1284,0.322643,1.3613,0.000902373,0.0161626
43.7522,43.4293,0.322925,1.3519,0.00089614,0.0161641
44.0555,43.7323,0.323207,1.34257,0.000889951,0.0161655
44.3609,44.0374,0.323491,1.3333,0.000883804,0.016167
44.6684,44.3446,0.323776,1.3241,0.0008777,0.0161684
44.978,44.6539,0.324062,1.31496,0.000871638,0.0161698
45.2898,44.9654,0.32435,1.30589,0.000865618,0.0161712
45.6037,45.2791,0.324639,1.29688,0.00085964,0.0161726
45.9198,45.5949,0.32493,1.28792,0.000853703,0.016174
46.2381,45.9129,0.325222,1.27904,0.000847807,0.0161754
46.5586,46.2331,0.325515,1.27021,0.000841952,0.0161768
46.8813,46.5555,0.32581,1.26144,0.000836138,0.0161781
47.2063,46.8802,0.326107,1.25274,0.000830364,0.0161795
47.5335,47.2071,0.326405,1.24409,0.000824631,0.0161808
47.863,47.5363,0.326704,1.23551,0.000818936,0.0161822
48.1948,47.8678,0.327005,1.22698,0.000813282,0.0161835
48.5289,48.2015,0.327307,1.21851,0.000807666,0.0161848
48.8652,48.5376,0.327611,1.21011,0.000802089,0.0161861
49.204,48.876,0.327916,1.20176,0.000796551,0.0161874
49.545,49.2168,0.328223,1.19346,0.000791051,0.0161887
49.8884,49.5599,0.328532,1.18523,0.000785589,0.01619
50.2343,49.9054,0.328842,1.17705,0.000780166,0.0161913
50.5825,50.2533,0.329153,1.16893,0.000774779,0.0161925
50.9331,50.6036,0.329466,1.16086,0.00076943,0.0161938
51.2861,50.9564,0.329781,1.15285,0.000764118,0.016195
51.6416,51.3115,0.330097,1.1449,0.000758843,0.0161963
51.9996,51.6692,0.330415,1.137,0.000753604,0.0161975
52.36,52.0293,0.330735,1.12916,0.000748402,0.0161987
52.723,52.3919,0.331056,1.12137,0.000743235,0.0162
53.0884,52.7571,0.331379,1.11363,0.000738104,0.0162012
53.4564,53.1247,0.331704,1.10595,0.000733009,0.0162024
53.827,53.4949,0.33203,1.09832,0.00072795,0.0162036
54.2001,53.8677,0.332358,1.09074,0.000722924,0.0162048
54.5758,54.2431,0.332687,1.08321,0.000717935,0.0162059
54.9541,54.6211,0.333019,1.07574,0.000712979,0.0162071
55.335,55.0017,0.333352,1.06832,0.000708058,0.0162083
55.7186,55.3849,0.333687,1.06095,0.00070317,0.0162094
56.1048,55.7708,0.334023,1.05363,0.000698317,0.0162106
56.4937,56.1593,0.334362,1.04636,0.000693497,0.0162117
56.8853,56.5506,0.334702,1.03914,0.00068871,0.0162129
57.2796,56.9446,0.335044,1.03198,0.000683957,0.016214
57.6766,57.3413,0.335388,1.02486,0.000679237,0.0162151
58.0764,57.7407,0.335733,1.01779,0.000674549,0.0162162
58.479,58.1429,0.336081,1.01077,0.000669894,0.0162173
58.8844,58.5479,0.33643,1.0038,0.000665271,0.0162184
59.2925,58.9558,0.336781,0.996871,0.000660679,0.0162195
59.7035,59.3664,0.337134,0.989995,0.000656119,0.0162206
60.1174,59.7799,0.337489,0.983167,0.000651592,0.0162217
60.5341,60.1962,0.337846,0.976386,0.000647095,0.0162227
60.9537,60.6155,0.338205,0.969651,0.00064263,0.0162238
61.3762,61.0376,0.338566,0.962963,0.000638195,0.0162249
61.8016,61.4627,0.338929,0.956322,0.000633791,0.0162259
62.23,61.8907,0.339293,0.949726,0.000629418,0.0162269
62.6614,62.3217,0.33966,0.943176,0.000625075,0.016228
63.0957,62.7557,0.340029,0.936671,0.000620762,0.016229
63.5331,63.1927,0.340399,0.93021,0.000616478,0.01623
63.9735,63.6327,0.340772,0.923795,0.000612225,0.016231
64.4169,64.0758,0.341147,0.917424,0.000608,0.016232
64.8634,64.5219,0.341524,0.911097,0.000603805,0.016233
65.3131,64.9712,0.341903,0.904814,0.000599639,0.016234
65.7658,65.4235,0.342284,0.898574,0.000595502,0.016235
66.2217,65.879,0.342667,0.892377,0.000591393,0.016236
66.6807,66.3376,0.343052,0.886223,0.000587313,0.016237
67.1429,66.7994,0.34344,0.880111,0.000583261,0.016238
67.6083,67.2645,0.34383,0.874042,0.000579237,0.0162389
68.0769,67.7327,0.344221,0.868015,0.000575241,0.0162399
68.5488,68.2042,0.344615,0.862029,0.000571272,0.0162408
69.024,68.679,0.345012,0.856085,0.000567331,0.0162418
69.5024,69.157,0.34541,0.850181,0.000563417,0.0162427
69.9842,69.6384,0.345811,0.844318,0.00055953,0.0162436
70.4693,70.1231,0.346214,0.838497,0.00055567,0.0162446
70.9578,70.6112,0.346619,0.832715,0.000551837,0.0162455
71.4496,71.1026,0.347027,0.826973,0.00054803,0.0162464
71.9449,71.5975,0.347436,0.82127,0.00054425,0.0162473
72.4436,72.0957,0.347849,0.815608,0.000540495,0.0162482
72.9458,72.5975,0.348263,0.809984,0.000536767,0.0162491
73.4514,73.1027,0.34868,0.804399,0.000533064,0.01625
73.9605,73.6114,0.349099,0.798853,0.000529387,0.0162509
74.4732,74.1237,0.349521,0.793344,0.000525736,0.0162518
74.9894,74.6395,0.349945,0.787875,0.000522109,0.0162526
75.5092,75.1589,0.350372,0.782442,0.000518508,0.0162535
76.0326,75.6818,0.350801,0.777047,0.000514931,0.0162544
76.5597,76.2084,0.351233,0.77169,0.00051138,0.0162552
77.0903,76.7387,0.351667,0.766369,0.000507853,0.0162561
77.6247,77.2726,0.352103,0.761086,0.00050435,0.0162569
78.1628,77.8102,0.352542,0.755838,0.000500871,0.0162577
78.7046,78.3516,0.352984,0.750627,0.000497417,0.0162586
79.2501,78.8967,0.353428,0.745452,0.000493986,0.0162594
79.7995,79.4456,0.353875,0.740313,0.000490579,0.0162602
80.3526,79.9983,0.354325,0.735209,0.000487196,0.016261
80.9096,80.5548,0.354777,0.73014,0.000483836,0.0162619
81.4704,81.1152,0.355231,0.725107,0.000480499,0.0162627
82.0352,81.6795,0.355689,0.720108,0.000477185,0.0162635
82.6038,82.2476,0.356149,0.715144,0.000473894,0.0162643
83.1764,82.8198,0.356612,0.710214,0.000470626,0.0162651
83.7529,83.3959,0.357077,0.705317,0.00046738,0.0162658
84.3335,83.9759,0.357546,0.700455,0.000464157,0.0162666
84.918,84.56,0.358017,0.695626,0.000460956,0.0162674
85.5067,85.1482,0.358491,0.690831,0.000457777,0.0162682
86.0994,85.7404,0.358967,0.686069,0.000454621,0.0162689
86.6962,86.3367,0.359447,0.68134,0.000451486,0.0162697
87.2971,86.9372,0.35993,0.676643,0.000448372,0.0162705
87.9023,87.5418,0.360415,0.671978,0.00044528,0.0162712
88.5116,88.1507,0.360903,0.667346,0.00044221,0.016272
89.1251,88.7637,0.361394,0.662746,0.000439161,0.0162727
89.7429,89.381,0.361889,0.658178,0.000436132,0.0162734
90.3649,90.0026,0.362386,0.653641,0.000433125,0.0162742
90.9913,90.6284,0.362886,0.649135,0.000430138,0.0162749
91.622,91.2587,0.363389,0.644661,0.000427172,0.0162756
92.2571,91.8932,0.363895,0.640217,0.000424227,0.0162763
92.8966,92.5322,0.364404,0.635804,0.000421302,0.016277
93.5406,93.1757,0.364917,0.631422,0.000418397,0.0162778
94.189,93.8235,0.365432,0.62707,0.000415512,0.0162785
94.8418,94.4759,0.365951,0.622747,0.000412647,0.0162792
95.4993,95.1328,0.366473,0.618455,0.000409802,0.0162799
96.1612,95.7942,0.366997,0.614192,0.000406977,0.0162806
96.8278,96.4603,0.367526,0.609959,0.000404171,0.0162812
97.499,97.1309,0.368057,0.605755,0.000401384,0.0162819
98.1748,97.8062,0.368592,0.60158,0.000398617,0.0162826
98.8553,98.4862,0.36913,0.597434,0.000395868,0.0162833
99.5405,99.1709,0.369671,0.593316,0.000393139,0.0162839
100.231,99.8603,0.370215,0.589227,0.000390429,0.0162846
100.925,100.555,0.370763,0.585165,0.000387737,0.0162853
101.625,101.254,0.371315,0.581133,0.000385064,0.0162859
102.329,101.957,0.37187,0.577127,0.000382409,0.0162866
103.039,102.666,0.372428,0.57315,0.000379773,0.0162872
103.753,103.38,0.372989,0.5692,0.000377155,0.0162879
104.472,104.098,0.373555,0.565277,0.000374554,0.0162885
105.196,104.822,0.374123,0.561381,0.000371972,0.0162892
105.925,105.551,0.374695,0.557512,0.000369408,0.0162898
106.66,106.284,0.375271,0.55367,0.000366861,0.0162904
107.399,107.023,0.375851,0.549854,0.000364332,0.0162911
108.143,107.767,0.376434,0.546065,0.000361821,0.0162917
108.893,108.516,0.37702,0.542302,0.000359327,0.0162923
109.648,109.27,0.377611,0.538564,0.00035685,0.0162929
110.408,110.03,0.378205,0.534853,0.00035439,0.0162935
111.173,110.794,0.378802,0.531167,0.000351947,0.0162941
111.944,111.564,0.379404,0.527506,0.000349521,0.0162947
112.72,112.34,0.380009,0.523871,0.000347111,0.0162953
113.501,113.12,0.380618,0.520261,0.000344719,0.0162959
114.288,113.907,0.381231,0.516676,0.000342343,0.0162965
115.08,114.698,0.381848,0.513115,0.000339983,0.0162971
115.878,115.495,0.382469,0.509579,0.000337639,0.0162977
116.681,116.298,0.383094,0.506068,0.000335312,0.0162983
117.49,117.106,0.383723,0.502581,0.000333001,0.0162989
118.304,117.92,0.384355,0.499117,0.000330705,0.0162994
119.124,118.739,0.384992,0.495678,0.000328426,0.0163
119.95,119.564,0.385633,0.492262,0.000326162,0.0163006
120.781,120.395,0.386278,0.48887,0.000323914,0.0163011
121.619,121.232,0.386927,0.485501,0.000321681,0.0163017
122.462,122.074,0.38758,0.482156,0.000319464,0.0163023
123.31,122.922,0.388237,0.478834,0.000317263,0.0163028
124.165,123.776,0.388899,0.475534,0.000315076,0.0163034
125.026,124.636,0.389565,0.472257,0.000312904,0.0163039
125.893,125.502,0.390235,0.469003,0.000310747,0.0163045
126.765,126.374,0.390909,0.465771,0.000308606,0.016305
127.644,127.252,0.391588,0.462562,0.000306479,0.0163056
128.529,128.136,0.392271,0.459375,0.000304367,0.0163061
129.42,129.027,0.392959,0.45621,0.000302269,0.0163066
130.317,129.923,0.393651,0.453066,0.000300186,0.0163072
131.22,130.826,0.394347,0.449945,0.000298117,0.0163077
132.13,131.735,0.395048,0.446844,0.000296062,0.0163082
133.045,132.65,0.395754,0.443765,0.000294022,0.0163088
133.968,133.571,0.396464,0.440708,0.000291995,0.0163093
134.896,134.499,0.397179,0.437671,0.000289983,0.0163098
135.831,135.433,0.397899,0.434656,0.000287985,0.0163103
136.773,136.374,0.398623,0.431661,0.000286,0.0163108
137.721,137.322,0.399352,0.428687,0.000284029,0.0163114
138.676,138.275,0.400085,0.425733,0.000282072,0.0163119
139.637,139.236,0.400824,0.4228,0.000280128,0.0163124
140.605,140.203,0.401567,0.419887,0.000278197,0.0163129
141.579,141.177,0.402315,0.416994,0.00027628,0.0163134
142.561,142.158,0.403068,0.414121,0.000274376,0.0163139
143.549,143.145,0.403826,0.411268,0.000272485,0.0163144
144.544,144.139,0.404589,0.408434,0.000270607,0.0163149
145.546,145.141,0.405357,0.40562,0.000268743,0.0163154
146.555,146.149,0.406131,0.402826,0.000266891,0.0163159
147.571,147.164,0.406909,0.40005,0.000265052,0.0163164
148.594,148.186,0.407692,0.397294,0.000263225,0.0163168
149.624,149.215,0.408481,0.394557,0.000261411,0.0163173
150.661,150.251,0.409274,0.391839,0.00025961,0.0163178
151.705,151.295,0.410073,0.389139,0.000257821,0.0163183
152.757,152.346,0.410878,0.386458,0.000256044,0.0163188
153.815,153.404,0.411687,0.383796,0.00025428,0.0163193
154.882,154.469,0.412503,0.381151,0.000252528,0.0163197
155.955,155.542,0.413323,0.378526,0.000250788,0.0163202
157.036,156.622,0.414149,0.375918,0.00024906,0.0163207
158.125,157.71,0.41498,0.373328,0.000247344,0.0163212
159.221,158.805,0.415817,0.370756,0.000245639,0.0163216
160.325,159.908,0.41666,0.368202,0.000243946,0.0163221
161.436,161.018,0.417508,0.365665,0.000242266,0.0163226
162.555,162.137,0.418362,0.363146,0.000240596,0.016323
163.682,163.262,0.419222,0.360644,0.000238939,0.0163235
164.816,164.396,0.420087,0.35816,0.000237292,0.016324
165.959,165.538,0.420959,0.355693,0.000235657,0.0163244
167.109,166.687,0.421836,0.353242,0.000234034,0.0163249
168.267,167.845,0.422719,0.350809,0.000232421,0.0163254
169.434,169.01,0.423608,0.348392,0.00023082,0.0163258
170.608,170.184,0.424503,0.345992,0.000229229,0.0163263
171.791,171.365,0.425403,0.343609,0.00022765,0.0163268
172.982,172.555,0.426311,0.341242,0.000226081,0.0163272
174.181,173.753,0.427224,0.338891,0.000224524,0.0163277
175.388,174.96,0.428143,0.336556,0.000222977,0.0163281
176.604,176.175,0.429069,0.334238,0.00022144,0.0163286
177.828,177.398,0.430001,0.331935,0.000219915,0.016329
179.061,178.63,0.430939,0.329649,0.000218399,0.0163295
180.302,179.87,0.431883,0.327378,0.000216895,0.01633
181.552,181.119,0.432834,0.325123,0.0002154,0.0163304
182.81,182.376,0.433792,0.322883,0.000213916,0.0163309
184.077,183.642,0.434756,0.320659,0.000212442,0.0163313
185.353,184.917,0.435726,0.31845,0.000210979,0.0163318
186.638,186.201,0.436703,0.316257,0.000209525,0.0163323
187.932,187.494,0.437687,0.314078,0.000208082,0.0163327
189.234,188.796,0.438678,0.311915,0.000206648,0.0163332
190.546,190.106,0.439675,0.309766,0.000205224,0.0163336
191.867,191.426,0.440679,0.307632,0.000203811,0.0163341
193.197,192.755,0.44169,0.305513,0.000202406,0.0163346
194.536,194.093,0.442708,0.303409,0.000201012,0.016335
195.884,195.441,0.443733,0.301319,0.000199627,0.0163355
197.242,196.798,0.444765,0.299243,0.000198252,0.0163359
198.609,198.164,0.445804,0.297182,0.000196886,0.0163364
199.986,199.539,0.44685,0.295135,0.00019553,0.0163369
201.372,200.925,0.447904,0.293102,0.000194183,0.0163373
202.768,202.319,0.448965,0.291083,0.000192845,0.0163378
204.174,203.724,0.450033,0.289078,0.000191516,0.0163383
205.589,205.138,0.451108,0.287087,0.000190197,0.0163388
207.014,206.562,0.452191,0.28511,0.000188887,0.0163392
208.449,207.996,0.453281,0.283146,0.000187585,0.0163397
209.894,209.44,0.454379,0.281196,0.000186293,0.0163402
211.349,210.893,0.455484,0.279259,0.00018501,0.0163407
212.814,212.357,0.456597,0.277335,0.000183735,0.0163412
214.289,213.831,0.457718,0.275425,0.00018247,0.0163416
215.774,215.316,0.458847,0.273528,0.000181213,0.0163421
217.27,216.81,0.459983,0.271644,0.000179964,0.0163426
218.776,218.315,0.461127,0.269773,0.000178725,0.0163431
220.293,219.83,0.46228,0.267915,0.000177493,0.0163436
221.82,221.356,0.46344,0.266069,0.000176271,0.0163441
223.357,222.893,0.464608,0.264237,0.000175056,0.0163446
224.905,224.44,0.465785,0.262417,0.00017385,0.0163451
226.464,225.997,0.46697,0.260609,0.000172653,0.0163457
228.034,227.566,0.468163,0.258814,0.000171464,0.0163462
229.615,229.146,0.469364,0.257032,0.000170282,0.0163467
231.206,230.736,0.470574,0.255261,0.000169109,0.0163472
232.809,232.337,0.471792,0.253503,0.000167945,0.0163477
234.423,233.95,0.473019,0.251757,0.000166788,0.0163483
236.048,235.574,0.474254,0.250023,0.000165639,0.0163488
237.684,237.209,0.475498,0.248301,0.000164498,0.0163494
239.332,238.855,0.476751,0.246591,0.000163365,0.0163499
240.991,240.513,0.478012,0.244893,0.000162239,0.0163505
242.661,242.182,0.479282,0.243206,0.000161122,0.016351
244.343,243.862,0.480562,0.241531,0.000160012,0.0163516
246.037,245.555,0.48185,0.239868,0.00015891,0.0163522
247.742,247.259,0.483147,0.238216,0.000157815,0.0163528
249.459,248.975,0.484454,0.236575,0.000156728,0.0163534
251.189,250.703,0.485769,0.234945,0.000155649,0.0163539
252.93,252.443,0.487094,0.233327,0.000154576,0.0163545
254.683,254.195,0.488429,0.23172,0.000153512,0.0163552
256.448,255.959,0.489773,0.230124,0.000152454,0.0163558
258.226,257.735,0.491126,0.22854,0.000151404,0.0163564
260.016,259.523,0.492489,0.226966,0.000150361,0.016357
261.818,261.324,0.493861,0.225402,0.000149326,0.0163577
263.633,263.138,0.495243,0.22385,0.000148297,0.0163583
265.461,264.964,0.496635,0.222308,0.000147276,0.016359
267.301,266.803,0.498037,0.220777,0.000146261,0.0163597
269.153,268.654,0.499449,0.219257,0.000145254,0.0163604
271.019,270.518,0.500871,0.217747,0.000144253,0.016361
272.898,272.395,0.502303,0.216247,0.00014326,0.0163617
274.789,274.286,0.503745,0.214758,0.000142273,0.0163625
276.694,276.189,0.505197,0.213279,0.000141293,0.0163632
278.612,278.105,0.50666,0.21181,0.00014032,0.0163639
280.543,280.035,0.508133,0.210351,0.000139353,0.0163647
282.488,281.978,0.509616,0.208903,0.000138393,0.0163654
284.446,283.935,0.51111,0.207464,0.00013744,0.0163662
286.418,285.905,0.512615,0.206035,0.000136494,0.016367
288.403,287.889,0.514131,0.204616,0.000135554,0.0163678
290.402,289.887,0.515657,0.203207,0.00013462,0.0163686
292.415,291.898,0.517194,0.201808,0.000133693,0.0163695
294.442,293.923,0.518743,0.200418,0.000132772,0.0163703
296.483,295.963,0.520302,0.199038,0.000131857,0.0163712
298.538,298.016,0.521872,0.197667,0.000130949,0.0163721
300.608,300.084,0.523454,0.196306,0.000130047,0.016373
302.691,302.166,0.525047,0.194954,0.000129152,0.0163739
304.789,304.263,0.526651,0.193611,0.000128262,0.0163748
306.902,306.374,0.528267,0.192278,0.000127379,0.0163758
309.03,308.5,0.529895,0.190954,0.000126501,0.0163767
311.172,310.64,0.531534,0.189639,0.00012563,0.0163777
313.329,312.795,0.533185,0.188333,0.000124765,0.0163787
315.5,314.966,0.534848,0.187036,0.000123906,0.0163797
317.687,317.151,0.536523,0.185748,0.000123052,0.0163808
319.89,319.351,0.538209,0.184468,0.000122205,0.0163819
322.107,321.567,0.539908,0.183198,0.000121363,0.016383
324.34,323.798,0.541619,0.181937,0.000120527,0.0163841
326.588,326.044,0.543343,0.180684,0.000119697,0.0163852
328.852,328.307,0.545079,0.179439,0.000118873,0.0163864
331.131,330.584,0.546827,0.178204,0.000118054,0.0163876
333.426,332.878,0.548588,0.176976,0.000117241,0.0163888
335.738,335.187,0.550362,0.175758,0.000116434,0.0163901
338.065,337.513,0.552148,0.174547,0.000115632,0.0163913
340.408,339.854,0.553947,0.173345,0.000114835,0.0163926
342.768,342.212,0.55576,0.172152,0.000114045,0.016394
345.144,344.586,0.557585,0.170966,0.000113259,0.0163953
347.536,346.977,0.559424,0.169789,0.000112479,0.0163967
349.945,349.384,0.561276,0.16862,0.000111704,0.0163982
352.371,351.808,0.563141,0.167458,0.000110935,0.0163996
354.813,354.248,0.565019,0.166305,0.000110171,0.0164011
357.273,356.706,0.566912,0.16516,0.000109412,0.0164027
359.749,359.181,0.568818,0.164023,0.000108659,0.0164042
362.243,361.672,0.570738,0.162893,0.000107911,0.0164058
364.754,364.181,0.572671,0.161771,0.000107167,0.0164075
367.282,366.708,0.574619,0.160657,0.000106429,0.0164092
369.828,369.252,0.576581,0.159551,0.000105696,0.0164109
372.392,371.813,0.578557,0.158452,0.000104969,0.0164126
374.973,374.392,0.580547,0.157361,0.000104246,0.0164145
377.572,376.99,0.582552,0.156278,0.000103528,0.0164163
380.189,379.605,0.584571,0.155202,0.000102815,0.0164182
382.825,382.238,0.586605,0.154133,0.000102107,0.0164202
385.478,384.89,0.588654,0.153071,0.000101404,0.0164221
388.15,387.56,0.590717,0.152017,0.000100705,0.0164242
390.841,390.248,0.592796,0.150971,0.000100012,0.0164263
393.55,392.955,0.59489,0.149931,9.9323e-05,0.0164284
396.278,395.681,0.596998,0.148899,9.8639e-05,0.0164306
399.025,398.426,0.599122,0.147873,9.79598e-05,0.0164329
401.791,401.19,0.601262,0.146855,9.72851e-05,0.0164352
404.576,403.972,0.603417,0.145844,9.66152e-05,0.0164376
407.38,406.775,0.605588,0.14484,9.59499e-05,0.01644
410.204,409.596,0.607774,0.143842,9.52891e-05,0.0164425
413.048,412.438,0.609977,0.142852,9.46329e-05,0.0164451
415.911,415.298,0.612195,0.141868,9.39812e-05,0.0164477
418.794,418.179,0.61443,0.140891,9.3334e-05,0.0164504
421.697,421.08,0.616681,0.139921,9.26913e-05,0.0164531
424.62,424.001,0.618948,0.138957,9.2053e-05,0.016456
427.563,426.942,0.621231,0.138001,9.14191e-05,0.0164589
430.527,429.903,0.623532,0.13705,9.07895e-05,0.0164618
433.511,432.885,0.625849,0.136107,9.01643e-05,0.0164649
436.516,435.888,0.628182,0.135169,8.95434e-05,0.016468
439.542,438.911,0.630533,0.134239,8.89268e-05,0.0164713
442.588,441.955,0.632901,0.133314,8.83144e-05,0.0164746
445.656,445.021,0.635286,0.132396,8.77062e-05,0.016478
448.745,448.108,0.637689,0.131485,8.71022e-05,0.0164814
451.856,451.216,0.640108,0.130579,8.65025e-05,0.016485
454.988,454.346,0.642546,0.12968,8.59068e-05,0.0164887
458.142,457.497,0.645001,0.128787,8.53152e-05,0.0164924
461.318,460.67,0.647474,0.1279,8.47277e-05,0.0164963
464.515,463.865,0.649965,0.12702,8.41443e-05,0.0165003
