p_initial,total_mean,bethe,total_mode,landau_sigma
375.144,0.000580903,0.000320649,0.000327622,1.64053e-05
378.878,0.000583784,0.000320748,0.000328128,1.64053e-05
382.649,0.000586696,0.000320846,0.000328639,1.64053e-05
386.457,0.000589637,0.000320944,0.000329154,1.64053e-05
390.303,0.000592609,0.000321042,0.000329673,1.64053e-05
394.188,0.000595613,0.000321141,0.000330197,1.64053e-05
398.111,0.000598647,0.000321239,0.000330726,1.64053e-05
402.073,0.000601713,0.000321337,0.00033126,1.64053e-05
406.075,0.000604812,0.000321435,0.000331798,1.64053e-05
410.117,0.000607942,0.000321533,0.000332341,1.64053e-05
414.198,0.000611105,0.000321631,0.000332889,1.64053e-05
418.321,0.000614301,0.00032173,0.000333442,1.64053e-05
422.484,0.000617531,0.000321828,0.000334,1.64053e-05
426.689,0.000620794,0.000321926,0.000334563,1.64053e-05
430.936,0.000624091,0.000322024,0.000335131,1.64053e-05
435.225,0.000627423,0.000322122,0.000335705,1.64053e-05
439.556,0.00063079,0.00032222,0.000336283,1.64053e-05
443.931,0.000634191,0.000322318,0.000336867,1.64053e-05
448.349,0.000637629,0.000322416,0.000337456,1.64053e-05
452.812,0.000641102,0.000322513,0.00033805,1.64053e-05
457.318,0.000644611,0.000322611,0.00033865,1.64053e-05
461.87,0.000648157,0.000322709,0.000339255,1.64053e-05
466.467,0.00065174,0.000322807,0.000339866,1.64053e-05
471.109,0.00065536,0.000322905,0.000340483,1.64053e-05
475.798,0.000659019,0.000323003,0.000341105,1.64053e-05
480.534,0.000662715,0.0003231,0.000341733,1.64053e-05
485.316,0.00066645,0.000323198,0.000342366,1.64053e-05
490.146,0.000670224,0.000323296,0.000343006,1.64053e-05
495.025,0.000674037,0.000323394,0.000343651,1.64053e-05
499.952,0.00067789,0.000323491,0.000344302,1.64053e-05
504.927,0.000681783,0.000323589,0.000344959,1.64053e-05
509.953,0.000685717,0.000323687,0.000345623,1.64053e-05
515.028,0.000689692,0.000323784,0.000346292,1.64053e-05
520.154,0.000693707,0.000323882,0.000346968,1.64053e-05
525.331,0.000697765,0.00032398,0.00034765,1.64053e-05
530.559,0.000701865,0.000324077,0.000348338,1.64053e-05
535.84,0.000706008,0.000324175,0.000349032,1.64053e-05
541.173,0.000710193,0.000324272,0.000349733,1.64053e-05
546.559,0.000714422,0.00032437,0.000350441,1.64053e-05
551.999,0.000718695,0.000324467,0.000351155,1.64053e-05
557.493,0.000723012,0.000324565,0.000351875,1.64053e-05
563.041,0.000727374,0.000324662,0.000352603,1.64053e-05
568.645,0.000731781,0.00032476,0.000353337,1.64053e-05
574.305,0.000736234,0.000324857,0.000354078,1.64053e-05
580.021,0.000740732,0.000324955,0.000354826,1.64053e-05
585.793,0.000745277,0.000325052,0.000355581,1.64053e-05
591.623,0.000749869,0.000325149,0.000356342,1.64053e-05
597.512,0.000754508,0.000325247,0.000357111,1.64053e-05
603.459,0.000759195,0.000325344,0.000357887,1.64053e-05
609.465,0.00076393,0.000325442,0.000358671,1.64053e-05
615.53,0.000768713,0.000325539,0.000359461,1.64053e-05
621.657,0.000773546,0.000325636,0.000360259,1.64053e-05
627.844,0.000778428,0.000325733,0.000361064,1.64053e-05
634.093,0.000783359,0.000325831,0.000361877,1.64053e-05
640.403,0.000788342,0.000325928,0.000362697,1.64053e-05
646.777,0.000793375,0.000326025,0.000363525,1.64053e-05
653.214,0.000798459,0.000326122,0.000364361,1.64053e-05
659.716,0.000803595,0.00032622,0.000365204,1.64053e-05
666.282,0.000808783,0.000326317,0.000366055,1.64053e-05
672.913,0.000814023,0.000326414,0.000366914,1.64053e-05
679.61,0.000819317,0.000326511,0.000367781,1.64053e-05
686.374,0.000824663,0.000326608,0.000368656,1.64053e-05
693.205,0.000830064,0.000326705,0.000369539,1.64053e-05
700.105,0.000835519,0.000326803,0.00037043,1.64053e-05
707.073,0.000841029,0.0003269,0.000371329,1.64053e-05
714.11,0.000846593,0.000326997,0.000372237,1.64053e-05
721.217,0.000852213,0.000327094,0.000373152,1.64053e-05
728.395,0.00085789,0.000327191,0.000374077,1.64053e-05
735.645,0.000863622,0.000327288,0.000375009,1.64053e-05
742.966,0.000869412,0.000327385,0.000375951,1.64053e-05
750.361,0.000875258,0.000327482,0.0003769,1.64053e-05
757.829,0.000881162,0.000327579,0.000377859,1.64053e-05
765.371,0.000887124,0.000327676,0.000378826,1.64053e-05
772.989,0.000893145,0.000327773,0.000379801,1.64053e-05
780.682,0.000899224,0.00032787,0.000380786,1.64053e-05
788.452,0.000905363,0.000327967,0.00038178,1.64053e-05
796.299,0.000911561,0.000328064,0.000382782,1.64053e-05
804.225,0.000917819,0.000328161,0.000383793,1.64053e-05
812.229,0.000924137,0.000328258,0.000384814,1.64053e-05
820.313,0.000930516,0.000328355,0.000385843,1.64053e-05
828.477,0.000936956,0.000328452,0.000386882,1.64053e-05
836.723,0.000943457,0.000328548,0.00038793,1.64053e-05
845.05,0.00095002,0.000328645,0.000388987,1.64053e-05
853.461,0.000956645,0.000328742,0.000390053,1.64053e-05
861.955,0.000963333,0.000328839,0.000391129,1.64053e-05
870.534,0.000970083,0.000328936,0.000392214,1.64053e-05
879.198,0.000976896,0.000329033,0.000393309,1.64053e-05
887.948,0.000983772,0.00032913,0.000394413,1.64053e-05
896.786,0.000990711,0.000329226,0.000395526,1.64053e-05
905.711,0.000997715,0.000329323,0.00039665,1.64053e-05
914.725,0.00100478,0.00032942,0.000397782,1.64053e-05
923.829,0.00101191,0.000329517,0.000398925,1.64053e-05
933.024,0.00101911,0.000329613,0.000400077,1.64053e-05
942.31,0.00102637,0.00032971,0.000401238,1.64053e-05
951.689,0.0010337,0.000329807,0.000402409,1.64053e-05
961.16,0.00104109,0.000329904,0.000403591,1.64053e-05
970.727,0.00104854,0.00033,0.000404781,1.64053e-05
980.388,0.00105606,0.000330097,0.000405982,1.64053e-05
990.145,0.00106365,0.000330194,0.000407192,1.64053e-05
