p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
18.578,18.5751,0.0029581,0.264032,0.000176021,0.000164042
18.7068,18.7039,0.00295986,0.262214,0.000174809,0.000164043
18.8365,18.8335,0.00296163,0.260409,0.000173606,0.000164044
18.9671,18.9641,0.0029634,0.258616,0.00017241,0.000164046
19.0985,19.0956,0.00296517,0.256836,0.000171223,0.000164047
19.2309,19.228,0.00296695,0.255067,0.000170045,0.000164049
19.3642,19.3613,0.00296874,0.253311,0.000168874,0.00016405
19.4984,19.4955,0.00297053,0.251567,0.000167711,0.000164051
19.6336,19.6306,0.00297233,0.249835,0.000166557,0.000164053
19.7697,19.7667,0.00297413,0.248115,0.00016541,0.000164054
19.9067,19.9038,0.00297593,0.246407,0.000164271,0.000164056
20.0447,20.0417,0.00297775,0.244711,0.00016314,0.000164058
20.1837,20.1807,0.00297956,0.243026,0.000162017,0.000164059
20.3236,20.3206,0.00298139,0.241353,0.000160902,0.000164061
20.4644,20.4615,0.00298321,0.239691,0.000159794,0.000164063
20.6063,20.6033,0.00298505,0.238041,0.000158694,0.000164064
20.7491,20.7461,0.00298688,0.236402,0.000157601,0.000164066
20.893,20.89,0.00298873,0.234775,0.000156516,0.000164068
21.0378,21.0348,0.00299058,0.233159,0.000155439,0.00016407
21.1836,21.1806,0.00299243,0.231553,0.000154369,0.000164072
21.3304,21.3275,0.0029943,0.229959,0.000153306,0.000164074
21.4783,21.4753,0.00299616,0.228376,0.00015225,0.000164076
21.6272,21.6242,0.00299804,0.226804,0.000151202,0.000164078
21.7771,21.7741,0.00299991,0.225242,0.000150161,0.00016408
21.928,21.925,0.0030018,0.223692,0.000149127,0.000164082
22.08,22.077,0.00300369,0.222152,0.000148101,0.000164084
22.2331,22.2301,0.00300559,0.220622,0.000147081,0.000164086
22.3872,22.3842,0.00300749,0.219103,0.000146069,0.000164089
22.5424,22.5394,0.0030094,0.217595,0.000145063,0.000164091
22.6986,22.6956,0.00301131,0.216097,0.000144064,0.000164093
22.856,22.853,0.00301323,0.214609,0.000143072,0.000164096
23.0144,23.0114,0.00301516,0.213132,0.000142087,0.000164098
23.1739,23.1709,0.00301709,0.211664,0.000141109,0.000164101
23.3346,23.3316,0.00301904,0.210207,0.000140138,0.000164104
23.4963,23.4933,0.00302098,0.20876,0.000139173,0.000164107
23.6592,23.6562,0.00302293,0.207323,0.000138215,0.000164109
23.8232,23.8202,0.00302489,0.205895,0.000137263,0.000164112
23.9883,23.9853,0.00302686,0.204478,0.000136318,0.000164115
24.1546,24.1516,0.00302883,0.20307,0.00013538,0.000164118
24.322,24.319,0.00303081,0.201672,0.000134448,0.000164121
24.4906,24.4876,0.0030328,0.200284,0.000133522,0.000164125
24.6604,24.6574,0.00303479,0.198905,0.000132603,0.000164128
24.8313,24.8283,0.00303679,0.197536,0.00013169,0.000164131
25.0035,25.0004,0.0030388,0.196176,0.000130784,0.000164135
25.1768,25.1737,0.00304082,0.194825,0.000129883,0.000164138
25.3513,25.3482,0.00304284,0.193484,0.000128989,0.000164142
25.527,25.524,0.00304486,0.192152,0.000128101,0.000164146
25.704,25.7009,0.0030469,0.190829,0.000127219,0.000164149
25.8821,25.8791,0.00304894,0.189515,0.000126343,0.000164153
26.0615,26.0585,0.00305099,0.18821,0.000125473,0.000164157
26.2422,26.2391,0.00305305,0.186915,0.00012461,0.000164161
26.4241,26.421,0.00305512,0.185628,0.000123752,0.000164166
26.6073,26.6042,0.00305719,0.18435,0.0001229,0.00016417
26.7917,26.7886,0.00305927,0.183081,0.000122054,0.000164175
26.9774,26.9743,0.00306136,0.18182,0.000121213,0.000164179
27.1644,27.1613,0.00306345,0.180569,0.000120379,0.000164184
27.3527,27.3496,0.00306555,0.179326,0.00011955,0.000164189
27.5423,27.5392,0.00306767,0.178091,0.000118727,0.000164194
27.7332,27.7301,0.00306978,0.176865,0.00011791,0.000164199
27.9254,27.9224,0.00307191,0.175647,0.000117098,0.000164204
28.119,28.1159,0.00307405,0.174438,0.000116292,0.000164209
28.3139,28.3108,0.00307619,0.173237,0.000115491,0.000164215
28.5102,28.5071,0.00307834,0.172045,0.000114696,0.000164221
28.7078,28.7047,0.0030805,0.17086,0.000113907,0.000164226
28.9068,28.9037,0.00308267,0.169684,0.000113122,0.000164232
29.1072,29.1041,0.00308484,0.168516,0.000112344,0.000164238
29.3089,29.3058,0.00308703,0.167356,0.00011157,0.000164245
29.5121,29.509,0.00308922,0.166204,0.000110802,0.000164251
29.7167,29.7136,0.00309142,0.165059,0.000110039,0.000164258
29.9226,29.9196,0.00309363,0.163923,0.000109282,0.000164265
30.1301,30.127,0.00309585,0.162794,0.000108529,0.000164272
30.3389,30.3358,0.00309808,0.161674,0.000107782,0.000164279
30.5492,30.5461,0.00310031,0.160561,0.00010704,0.000164286
30.761,30.7579,0.00310256,0.159455,0.000106303,0.000164294
30.9742,30.9711,0.00310481,0.158358,0.000105572,0.000164302
31.1889,31.1858,0.00310707,0.157267,0.000104845,0.00016431
31.4051,31.402,0.00310935,0.156185,0.000104123,0.000164318
31.6228,31.6197,0.00311163,0.15511,0.000103406,0.000164327
31.842,31.8389,0.00311392,0.154042,0.000102694,0.000164335
32.0627,32.0596,0.00311622,0.152981,0.000101987,0.000164344
32.2849,32.2818,0.00311853,0.151928,0.000101285,0.000164353
32.5087,32.5056,0.00312085,0.150882,0.000100588,0.000164363
32.7341,32.7309,0.00312318,0.149843,9.98954e-05,0.000164372
32.961,32.9578,0.00312551,0.148812,9.92077e-05,0.000164382
33.1894,33.1863,0.00312786,0.147787,9.85247e-05,0.000164393
33.4195,33.4164,0.00313022,0.14677,9.78465e-05,0.000164403
33.6512,33.648,0.00313259,0.14576,9.71728e-05,0.000164414
33.8844,33.8813,0.00313497,0.144756,9.65039e-05,0.000164425
34.1193,34.1162,0.00313735,0.14376,9.58395e-05,0.000164436
34.3558,34.3527,0.00313975,0.14277,9.51797e-05,0.000164448
34.5939,34.5908,0.00314216,0.141787,9.45245e-05,0.00016446
34.8337,34.8306,0.00314458,0.140811,9.38737e-05,0.000164472
35.0752,35.072,0.00314701,0.139842,9.32275e-05,0.000164485
35.3183,35.3152,0.00314945,0.138879,9.25857e-05,0.000164498
35.5631,35.56,0.0031519,0.137923,9.19483e-05,0.000164512
35.8096,35.8065,0.00315436,0.136973,9.13153e-05,0.000164525
36.0579,36.0547,0.00315683,0.13603,9.06867e-05,0.00016454
36.3078,36.3046,0.00315931,0.135094,9.00623e-05,0.000164554
36.5595,36.5563,0.0031618,0.134164,8.94423e-05,0.000164569
36.8129,36.8097,0.0031643,0.13324,8.88266e-05,0.000164584
37.0681,37.0649,0.00316682,0.132323,8.82151e-05,0.0001646
37.325,37.3218,0.00316935,0.131412,8.76078e-05,0.000164616
37.5837,37.5806,0.00317188,0.130507,8.70047e-05,0.000164633
37.8443,37.8411,0.00317443,0.129609,8.64057e-05,0.00016465
38.1066,38.1034,0.00317699,0.128717,8.58109e-05,0.000164668
38.3707,38.3675,0.00317956,0.12783,8.52201e-05,0.000164686
38.6367,38.6335,0.00318215,0.12695,8.46335e-05,0.000164704
38.9045,38.9013,0.00318474,0.126076,8.40508e-05,0.000164723
39.1742,39.171,0.00318735,0.125209,8.34722e-05,0.000164743
39.4457,39.4425,0.00318997,0.124347,8.28975e-05,0.000164763
39.7192,39.716,0.0031926,0.123491,8.23268e-05,0.000164784
39.9945,39.9913,0.00319524,0.12264,8.17601e-05,0.000164805
40.2717,40.2685,0.00319789,0.121796,8.11972e-05,0.000164827
40.5509,40.5477,0.00320056,0.120958,8.06382e-05,0.00016485
40.8319,40.8287,0.00320324,0.120125,8.00831e-05,0.000164873
41.115,41.1118,0.00320593,0.119298,7.95318e-05,0.000164897
41.4,41.3968,0.00320864,0.118477,7.89843e-05,0.000164921
41.6869,41.6837,0.00321135,0.117661,7.84405e-05,0.000164946
41.9759,41.9727,0.00321408,0.116851,7.79005e-05,0.000164972
42.2669,42.2636,0.00321683,0.116047,7.73643e-05,0.000164998
42.5598,42.5566,0.00321958,0.115248,7.68317e-05,0.000165026
42.8549,42.8516,0.00322235,0.114454,7.63027e-05,0.000165053
43.1519,43.1487,0.00322513,0.113666,7.57775e-05,0.000165082
43.451,43.4478,0.00322793,0.112884,7.52558e-05,0.000165112
43.7522,43.749,0.00323074,0.112107,7.47377e-05,0.000165142
44.0555,44.0523,0.00323356,0.111335,7.42232e-05,0.000165173
44.3609,44.3576,0.00323639,0.110569,7.37122e-05,0.000165205
44.6684,44.6651,0.00323924,0.109807,7.32048e-05,0.000165238
44.978,44.9747,0.0032421,0.109051,7.27008e-05,0.000165272
45.2898,45.2865,0.00324498,0.108301,7.22003e-05,0.000165307
45.6037,45.6004,0.00324787,0.107555,7.17033e-05,0.000165343
45.9198,45.9166,0.00325078,0.106815,7.12097e-05,0.00016538
46.2381,46.2348,0.0032537,0.106079,7.07194e-05,0.000165417
46.5586,46.5554,0.00325663,0.105349,7.02326e-05,0.000165456
46.8813,46.8781,0.00325958,0.104624,6.97491e-05,0.000165496
47.2063,47.203,0.00326254,0.103904,6.92689e-05,0.000165537
47.5335,47.5303,0.00326552,0.103188,6.87921e-05,0.000165579
47.863,47.8597,0.00326851,0.102478,6.83185e-05,0.000165622
48.1948,48.1915,0.00327151,0.101772,6.78482e-05,0.000165667
48.5289,48.5256,0.00327454,0.101072,6.73811e-05,0.000165713
48.8652,48.862,0.00327757,0.100376,6.69172e-05,0.00016576
49.204,49.2007,0.00328063,0.0996851,6.64566e-05,0.000165808
49.545,49.5417,0.00328369,0.0989988,6.59991e-05,0.000165858
49.8884,49.8852,0.00328678,0.0983173,6.55447e-05,0.000165909
50.2343,50.231,0.00328987,0.0976404,6.50935e-05,0.000165961
50.5825,50.5792,0.00329299,0.0969683,6.46454e-05,0.000166015
50.9331,50.9298,0.00329612,0.0963007,6.42004e-05,0.00016607
51.2861,51.2828,0.00329927,0.0956378,6.37584e-05,0.000166127
51.6416,51.6383,0.00330243,0.0949794,6.33195e-05,0.000166185
51.9996,51.9963,0.00330561,0.0943255,6.28836e-05,0.000166246
52.36,52.3567,0.0033088,0.0936762,6.24507e-05,0.000166307
52.723,52.7197,0.00331201,0.0930313,6.20207e-05,0.000166371
53.0884,53.0851,0.00331524,0.0923909,6.15938e-05,0.000166436
53.4564,53.4531,0.00331848,0.0917548,6.11698e-05,0.000166503
53.827,53.8237,0.00332174,0.0911232,6.07486e-05,0.000166571
54.2001,54.1968,0.00332502,0.0904959,6.03305e-05,0.000166642
54.5758,54.5725,0.00332832,0.0898729,5.99151e-05,0.000166715
54.9541,54.9508,0.00333163,0.0892542,5.95027e-05,0.000166789
55.335,55.3317,0.00333496,0.0886397,5.9093e-05,0.000166866
55.7186,55.7152,0.00333831,0.0880295,5.86862e-05,0.000166945
56.1048,56.1015,0.00334167,0.0874235,5.82822e-05,0.000167026
56.4937,56.4904,0.00334506,0.0868217,5.7881e-05,0.000167109
56.8853,56.8819,0.00334846,0.086224,5.74825e-05,0.000167194
57.2796,57.2763,0.00335188,0.0856304,5.70868e-05,0.000167282
57.6766,57.6733,0.00335531,0.0850409,5.66938e-05,0.000167372
58.0764,58.0731,0.00335877,0.0844555,5.63035e-05,0.000167465
58.479,58.4756,0.00336224,0.0838741,5.59159e-05,0.00016756
58.8844,58.881,0.00336574,0.0832967,5.5531e-05,0.000167658
59.2925,59.2892,0.00336925,0.0827233,5.51487e-05,0.000167759
59.7035,59.7002,0.00337278,0.0821538,5.47691e-05,0.000167862
60.1174,60.114,0.00337633,0.0815882,5.4392e-05,0.000167968
60.5341,60.5307,0.00337989,0.0810265,5.40176e-05,0.000168077
60.9537,60.9503,0.00338348,0.0804687,5.36457e-05,0.000168189
61.3762,61.3728,0.00338709,0.0799148,5.32764e-05,0.000168304
61.8016,61.7982,0.00339072,0.0793646,5.29097e-05,0.000168422
62.23,62.2266,0.00339436,0.0788183,5.25454e-05,0.000168543
62.6614,62.658,0.00339803,0.0782757,5.21837e-05,0.000168668
63.0957,63.0923,0.00340172,0.0777368,5.18245e-05,0.000168796
63.5331,63.5297,0.00340542,0.0772017,5.14677e-05,0.000168928
63.9735,63.9701,0.00340915,0.0766702,5.11134e-05,0.000169063
64.4169,64.4135,0.0034129,0.0761424,5.07615e-05,0.000169202
64.8634,64.86,0.00341667,0.0756182,5.04121e-05,0.000169344
65.3131,65.3096,0.00342045,0.0750977,5.0065e-05,0.000169491
65.7658,65.7624,0.00342427,0.0745807,4.97204e-05,0.000169641
66.2217,66.2182,0.0034281,0.0740673,4.93781e-05,0.000169795
66.6807,66.6772,0.00343195,0.0735574,4.90382e-05,0.000169954
67.1429,67.1394,0.00343582,0.073051,4.87006e-05,0.000170117
67.6083,67.6049,0.00343972,0.0725481,4.83653e-05,0.000170284
68.0769,68.0735,0.00344364,0.0720487,4.80324e-05,0.000170456
68.5488,68.5454,0.00344758,0.0715527,4.77017e-05,0.000170633
69.024,69.0205,0.00345154,0.0710601,4.73733e-05,0.000170814
69.5024,69.499,0.00345552,0.0705709,4.70472e-05,0.000171
69.9842,69.9807,0.00345953,0.0700851,4.67233e-05,0.000171191
70.4693,70.4658,0.00346356,0.0696026,4.64017e-05,0.000171387
70.9578,70.9543,0.00346761,0.0691235,4.60822e-05,0.000171589
71.4496,71.4462,0.00347169,0.0686476,4.5765e-05,0.000171796
71.9449,71.9414,0.00347579,0.0681751,4.54499e-05,0.000172008
72.4436,72.4401,0.00347991,0.0677057,4.51371e-05,0.000172226
72.9458,72.9423,0.00348406,0.0672396,4.48263e-05,0.00017245
73.4514,73.4479,0.00348822,0.0667767,4.45177e-05,0.00017268
73.9605,73.957,0.00349242,0.0663171,4.42113e-05,0.000172916
74.4732,74.4697,0.00349664,0.0658605,4.39069e-05,0.000173158
74.9894,74.9859,0.00350088,0.0654071,4.36047e-05,0.000173407
75.5092,75.5057,0.00350514,0.0649569,4.33045e-05,0.000173662
76.0326,76.0291,0.00350943,0.0645097,4.30064e-05,0.000173924
76.5597,76.5561,0.00351375,0.0640656,4.27103e-05,0.000174193
77.0903,77.0868,0.00351809,0.0636246,4.24163e-05,0.000174469
77.6247,77.6212,0.00352246,0.0631866,4.21243e-05,0.000174753
78.1628,78.1593,0.00352685,0.0627516,4.18343e-05,0.000175044
78.7046,78.701,0.00353126,0.0623196,4.15463e-05,0.000175342
79.2501,79.2466,0.00353571,0.0618906,4.12603e-05,0.000175648
79.7995,79.7959,0.00354018,0.0614645,4.09763e-05,0.000175963
80.3526,80.3491,0.00354467,0.0610414,4.06942e-05,0.000176285
80.9096,80.906,0.00354919,0.0606212,4.0414e-05,0.000176616
81.4704,81.4669,0.00355374,0.0602039,4.01358e-05,0.000176956
82.0352,82.0316,0.00355831,0.0597894,3.98595e-05,0.000177304
82.6038,82.6002,0.00356292,0.0593778,3.95851e-05,0.000177662
83.1764,83.1728,0.00356754,0.0589691,3.93126e-05,0.000178029
83.7529,83.7494,0.0035722,0.0585631,3.9042e-05,0.000178405
84.3335,84.3299,0.00357688,0.05816,3.87732e-05,0.000178791
84.918,84.9145,0.0035816,0.0577596,3.85063e-05,0.000179187
85.5067,85.5031,0.00358634,0.057362,3.82412e-05,0.000179593
86.0994,86.0958,0.0035911,0.0569671,3.7978e-05,0.000180009
86.6962,86.6926,0.0035959,0.0565749,3.77165e-05,0.000180436
87.2971,87.2935,0.00360073,0.0561854,3.74569e-05,0.000180874
87.9023,87.8986,0.00360558,0.0557987,3.7199e-05,0.000181324
88.5116,88.508,0.00361046,0.0554145,3.69429e-05,0.000181784
89.1251,89.1215,0.00361538,0.0550331,3.66886e-05,0.000182257
89.7429,89.7393,0.00362032,0.0546542,3.64361e-05,0.000182741
90.3649,90.3613,0.00362529,0.054278,3.61852e-05,0.000183237
90.9913,90.9877,0.00363029,0.0539043,3.59361e-05,0.000183747
91.622,91.6184,0.00363532,0.0535332,3.56887e-05,0.000184268
92.2571,92.2535,0.00364039,0.0531647,3.54431e-05,0.000184803
92.8966,92.893,0.00364548,0.0527987,3.51991e-05,0.000185352
93.5406,93.5369,0.0036506,0.0524352,3.49568e-05,0.000185914
94.189,94.1853,0.00365576,0.0520743,3.47161e-05,0.00018649
94.8418,94.8382,0.00366095,0.0517158,3.44771e-05,0.00018708
95.4993,95.4956,0.00366616,0.0513598,3.42398e-05,0.000187685
96.1612,96.1576,0.00367142,0.0510062,3.40041e-05,0.000188304
96.8278,96.8241,0.0036767,0.0506551,3.377e-05,0.000188939
97.499,97.4953,0.00368201,0.0503064,3.35375e-05,0.00018959
98.1748,98.1711,0.00368736,0.0499601,3.33066e-05,0.000190256
98.8553,98.8516,0.00369274,0.0496161,3.30774e-05,0.000190939
99.5405,99.5368,0.00369815,0.0492746,3.28496e-05,0.000191638
100.231,100.227,0.0037036,0.0489354,3.26235e-05,0.000192355
100.925,100.922,0.00370908,0.0485985,3.23989e-05,0.000193088
101.625,101.621,0.0037146,0.0482639,3.21759e-05,0.000193839
102.329,102.326,0.00372015,0.0479317,3.19544e-05,0.000194609
103.039,103.035,0.00372573,0.0476017,3.17344e-05,0.000195396
103.753,103.749,0.00373135,0.047274,3.1516e-05,0.000196203
104.472,104.468,0.003737,0.0469486,3.1299e-05,0.000197028
105.196,105.192,0.00374269,0.0466254,3.10835e-05,0.000197873
105.925,105.922,0.00374841,0.0463044,3.08696e-05,0.000198738
106.66,106.656,0.00375417,0.0459857,3.0657e-05,0.000199624
107.399,107.395,0.00375996,0.0456691,3.0446e-05,0.00020053
108.143,108.14,0.00376579,0.0453547,3.02364e-05,0.000201457
108.893,108.889,0.00377166,0.0450425,3.00283e-05,0.000202406
109.648,109.644,0.00377757,0.0447324,2.98215e-05,0.000203376
110.408,110.404,0.00378351,0.0444245,2.96162e-05,0.00020437
111.173,111.169,0.00378949,0.0441186,2.94124e-05,0.000205385
111.944,111.94,0.0037955,0.0438149,2.92099e-05,0.000206425
112.72,112.716,0.00380156,0.0435133,2.90088e-05,0.000207487
113.501,113.497,0.00380765,0.0432138,2.88091e-05,0.000208574
114.288,114.284,0.00381378,0.0429163,2.86108e-05,0.000209686
115.08,115.076,0.00381995,0.0426208,2.84138e-05,0.000210823
115.878,115.874,0.00382616,0.0423274,2.82182e-05,0.000211985
116.681,116.677,0.00383241,0.042036,2.8024e-05,0.000213173
117.49,117.486,0.0038387,0.0417467,2.78311e-05,0.000214387
118.304,118.3,0.00384503,0.0414593,2.76395e-05,0.000215629
119.124,119.12,0.0038514,0.0411739,2.74492e-05,0.000216897
119.95,119.946,0.00385781,0.0408904,2.72602e-05,0.000218194
120.781,120.778,0.00386426,0.0406089,2.70726e-05,0.000219519
121.619,121.615,0.00387075,0.0403294,2.68862e-05,0.000220872
122.462,122.458,0.00387729,0.0400518,2.67011e-05,0.000222256
123.31,123.307,0.00388386,0.039776,2.65173e-05,0.000223668
124.165,124.161,0.00389048,0.0395022,2.63348e-05,0.000225112
125.026,125.022,0.00389714,0.0392303,2.61535e-05,0.000226586
125.893,125.889,0.00390384,0.0389602,2.59734e-05,0.000228091
126.765,126.761,0.00391059,0.038692,2.57946e-05,0.000229629
127.644,127.64,0.00391738,0.0384257,2.56171e-05,0.000231199
128.529,128.525,0.00392421,0.0381611,2.54407e-05,0.000232801
129.42,129.416,0.00393109,0.0378984,2.52656e-05,0.000234437
130.317,130.313,0.00393801,0.0376375,2.50916e-05,0.000236108
131.22,131.216,0.00394498,0.0373784,2.49189e-05,0.000237812
132.13,132.126,0.00395199,0.0371211,2.47474e-05,0.000239552
133.045,133.041,0.00395905,0.0368656,2.4577e-05,0.000241328
133.968,133.964,0.00396615,0.0366118,2.44078e-05,0.00024314
134.896,134.892,0.0039733,0.0363598,2.42398e-05,0.000244988
135.831,135.827,0.0039805,0.0361095,2.40729e-05,0.000246874
136.773,136.769,0.00398775,0.0358609,2.39072e-05,0.000248798
137.721,137.717,0.00399504,0.035614,2.37426e-05,0.000250761
138.676,138.672,0.00400238,0.0353689,2.35792e-05,0.000252762
139.637,139.633,0.00400976,0.0351254,2.34169e-05,0.000254803
140.605,140.601,0.0040172,0.0348836,2.32557e-05,0.000256885
141.579,141.575,0.00402468,0.0346434,2.30956e-05,0.000259007
142.561,142.557,0.00403221,0.0344049,2.29366e-05,0.000261171
143.549,143.545,0.0040398,0.0341681,2.27787e-05,0.000263377
144.544,144.54,0.00404743,0.0339329,2.26219e-05,0.000265626
145.546,145.542,0.00405511,0.0336993,2.24661e-05,0.000267917
146.555,146.551,0.00406285,0.0334673,2.23115e-05,0.000270253
147.571,147.567,0.00407063,0.0332369,2.21579e-05,0.000272634
148.594,148.589,0.00407847,0.0330081,2.20054e-05,0.00027506
149.624,149.619,0.00408636,0.0327809,2.18539e-05,0.000277531
150.661,150.657,0.0040943,0.0325552,2.17034e-05,0.000280049
151.705,151.701,0.00410229,0.0323311,2.1554e-05,0.000282614
152.757,152.752,0.00411033,0.0321085,2.14056e-05,0.000285228
153.815,153.811,0.00411843,0.0318875,2.12583e-05,0.000287889
154.882,154.878,0.00412659,0.031668,2.11119e-05,0.0002906
155.955,155.951,0.00413479,0.03145,2.09666e-05,0.00029336
157.036,157.032,0.00414306,0.0312335,2.08223e-05,0.000296171
158.125,158.121,0.00415137,0.0310185,2.06789e-05,0.000299034
159.221,159.217,0.00415975,0.0308049,2.05366e-05,0.000301948
160.325,160.32,0.00416818,0.0305929,2.03952e-05,0.000304915
161.436,161.432,0.00417666,0.0303823,2.02548e-05,0.000307935
162.555,162.551,0.0041852,0.0301731,2.01154e-05,0.000311009
163.682,163.677,0.0041938,0.0299654,1.99769e-05,0.000314138
164.816,164.812,0.00420246,0.0297591,1.98394e-05,0.000317322
165.959,165.954,0.00421118,0.0295543,1.97028e-05,0.000320563
167.109,167.105,0.00421995,0.0293508,1.95672e-05,0.000323861
168.267,168.263,0.00422878,0.0291488,1.94325e-05,0.000327216
169.434,169.43,0.00423767,0.0289481,1.92987e-05,0.00033063
170.608,170.604,0.00424663,0.0287488,1.91658e-05,0.000334103
171.791,171.787,0.00425564,0.0285509,1.90339e-05,0.000337636
172.982,172.977,0.00426471,0.0283544,1.89029e-05,0.00034123
174.181,174.176,0.00427385,0.0281592,1.87727e-05,0.000344886
175.388,175.384,0.00428305,0.0279653,1.86435e-05,0.000348604
176.604,176.599,0.0042923,0.0277728,1.85152e-05,0.000352386
177.828,177.824,0.00430163,0.0275816,1.83877e-05,0.000356232
179.061,179.056,0.00431101,0.0273918,1.82611e-05,0.000360142
180.302,180.297,0.00432046,0.0272032,1.81354e-05,0.000364118
181.552,181.547,0.00432997,0.0270159,1.80106e-05,0.000368161
182.81,182.806,0.00433955,0.02683,1.78866e-05,0.000372272
184.077,184.073,0.00434919,0.0266453,1.77635e-05,0.000376451
185.353,185.349,0.0043589,0.0264618,1.76412e-05,0.000380699
186.638,186.634,0.00436868,0.0262797,1.75197e-05,0.000385017
187.932,187.927,0.00437852,0.0260988,1.73991e-05,0.000389407
189.234,189.23,0.00438843,0.0259191,1.72794e-05,0.000393868
190.546,190.542,0.00439841,0.0257407,1.71604e-05,0.000398402
191.867,191.862,0.00440845,0.0255635,1.70423e-05,0.00040301
193.197,193.192,0.00441857,0.0253875,1.6925e-05,0.000407693
194.536,194.532,0.00442875,0.0252127,1.68084e-05,0.000412452
195.884,195.88,0.004439,0.0250392,1.66927e-05,0.000417287
197.242,197.238,0.00444933,0.0248668,1.65778e-05,0.0004222
198.609,198.605,0.00445972,0.0246956,1.64637e-05,0.000427192
199.986,199.982,0.00447019,0.0245256,1.63504e-05,0.000432264
201.372,201.368,0.00448072,0.0243568,1.62378e-05,0.000437417
202.768,202.764,0.00449133,0.0241891,1.6126e-05,0.000442651
204.174,204.169,0.00450202,0.0240226,1.6015e-05,0.000447968
205.589,205.585,0.00451278,0.0238572,1.59048e-05,0.00045337
207.014,207.01,0.00452361,0.023693,1.57953e-05,0.000458856
208.449,208.445,0.00453452,0.0235299,1.56865e-05,0.000464428
209.894,209.889,0.0045455,0.0233679,1.55786e-05,0.000470088
211.349,211.344,0.00455656,0.023207,1.54713e-05,0.000475836
212.814,212.809,0.00456769,0.0230473,1.53648e-05,0.000481674
214.289,214.284,0.0045789,0.0228886,1.5259e-05,0.000487602
215.774,215.77,0.00459019,0.0227311,1.5154e-05,0.000493622
217.27,217.266,0.00460156,0.0225746,1.50497e-05,0.000499735
218.776,218.772,0.00461301,0.0224192,1.49461e-05,0.000505943
220.293,220.288,0.00462454,0.0222648,1.48432e-05,0.000512246
221.82,221.815,0.00463614,0.0221116,1.4741e-05,0.000518646
223.357,223.353,0.00464783,0.0219593,1.46395e-05,0.000525144
224.905,224.901,0.0046596,0.0218082,1.45387e-05,0.000531741
226.464,226.46,0.00467145,0.0216581,1.44387e-05,0.000538439
228.034,228.03,0.00468339,0.021509,1.43393e-05,0.000545238
229.615,229.61,0.00469541,0.0213609,1.42406e-05,0.000552141
231.206,231.202,0.00470751,0.0212138,1.41425e-05,0.000559148
232.809,232.804,0.00471969,0.0210678,1.40452e-05,0.000566262
234.423,234.418,0.00473197,0.0209228,1.39485e-05,0.000573482
236.048,236.043,0.00474432,0.0207787,1.38525e-05,0.000580812
237.684,237.679,0.00475677,0.0206357,1.37571e-05,0.000588251
239.332,239.327,0.0047693,0.0204936,1.36624e-05,0.000595802
240.991,240.986,0.00478192,0.0203526,1.35683e-05,0.000603466
242.661,242.656,0.00479463,0.0202125,1.34749e-05,0.000611245
244.343,244.338,0.00480743,0.0200733,1.33822e-05,0.00061914
246.037,246.032,0.00482031,0.0199351,1.32901e-05,0.000627152
247.742,247.737,0.00483329,0.0197979,1.31986e-05,0.000635284
249.459,249.455,0.00484636,0.0196616,1.31077e-05,0.000643536
251.189,251.184,0.00485953,0.0195263,1.30175e-05,0.000651911
252.93,252.925,0.00487278,0.0193918,1.29279e-05,0.000660409
254.683,254.678,0.00488613,0.0192584,1.28389e-05,0.000669033
256.448,256.444,0.00489957,0.0191258,1.27505e-05,0.000677785
258.226,258.221,0.00491311,0.0189941,1.26627e-05,0.000686665
260.016,260.011,0.00492674,0.0188634,1.25755e-05,0.000695676
261.818,261.813,0.00494047,0.0187335,1.2489e-05,0.000704819
263.633,263.628,0.0049543,0.0186045,1.2403e-05,0.000714096
265.461,265.456,0.00496823,0.0184765,1.23176e-05,0.00072351
267.301,267.296,0.00498225,0.0183493,1.22328e-05,0.000733061
269.153,269.148,0.00499637,0.018223,1.21486e-05,0.000742751
271.019,271.014,0.0050106,0.0180975,1.2065e-05,0.000752583
272.898,272.893,0.00502492,0.0179729,1.19819e-05,0.000762559
274.789,274.784,0.00503935,0.0178492,1.18994e-05,0.00077268
276.694,276.689,0.00505388,0.0177263,1.18175e-05,0.000782947
278.612,278.607,0.00506851,0.0176043,1.17362e-05,0.000793364
280.543,280.538,0.00508325,0.0174831,1.16554e-05,0.000803932
282.488,282.483,0.00509809,0.0173628,1.15751e-05,0.000814654
284.446,284.441,0.00511304,0.0172432,1.14955e-05,0.00082553
286.418,286.413,0.00512809,0.0171245,1.14163e-05,0.000836564
288.403,288.398,0.00514325,0.0170067,1.13377e-05,0.000847758
290.402,290.397,0.00515852,0.0168896,1.12597e-05,0.000859112
292.415,292.41,0.0051739,0.0167733,1.11822e-05,0.000870631
294.442,294.437,0.00518939,0.0166579,1.11052e-05,0.000882316
296.483,296.478,0.00520499,0.0165432,1.10288e-05,0.000894169
298.538,298.533,0.0052207,0.0164293,1.09528e-05,0.000906192
300.608,300.602,0.00523652,0.0163162,1.08774e-05,0.000918388
302.691,302.686,0.00525246,0.0162039,1.08026e-05,0.000930759
304.789,304.784,0.00526851,0.0160923,1.07282e-05,0.000943308
306.902,306.897,0.00528467,0.0159816,1.06543e-05,0.000956037
