p_initial,total_mean,bethe,total_mode,landau_sigma
430.936,0.00418436,0.00177753,0.0019608,9.56093e-05
435.225,0.0042107,0.0017781,0.00196518,9.56093e-05
439.556,0.00423731,0.00177867,0.0019696,9.56093e-05
443.931,0.00426421,0.00177924,0.00197406,9.56093e-05
448.349,0.00429138,0.00177982,0.00197857,9.56093e-05
452.812,0.00431885,0.00178039,0.00198312,9.56093e-05
457.318,0.0043466,0.00178096,0.00198771,9.56093e-05
461.87,0.00437465,0.00178153,0.00199234,9.56093e-05
466.467,0.00440298,0.0017821,0.00199702,9.56093e-05
471.109,0.00443162,0.00178267,0.00200174,9.56093e-05
475.798,0.00446056,0.00178324,0.00200651,9.56093e-05
480.534,0.0044898,0.00178381,0.00201133,9.56093e-05
485.316,0.00451935,0.00178438,0.00201619,9.56093e-05
490.146,0.00454922,0.00178495,0.00202109,9.56093e-05
495.025,0.00457939,0.00178552,0.00202605,9.56093e-05
499.952,0.00460988,0.00178609,0.00203105,9.56093e-05
504.927,0.00464069,0.00178665,0.00203609,9.56093e-05
509.953,0.00467182,0.00178722,0.00204119,9.56093e-05
515.028,0.00470329,0.00178779,0.00204634,9.56093e-05
520.154,0.00473507,0.00178836,0.00205153,9.56093e-05
525.331,0.0047672,0.00178893,0.00205678,9.56093e-05
530.559,0.00479966,0.0017895,0.00206207,9.56093e-05
535.84,0.00483245,0.00179007,0.00206742,9.56093e-05
541.173,0.0048656,0.00179064,0.00207282,9.56093e-05
546.559,0.00489908,0.0017912,0.00207827,9.56093e-05
551.999,0.00493292,0.00179177,0.00208377,9.56093e-05
557.493,0.00496711,0.00179234,0.00208932,9.56093e-05
563.041,0.00500166,0.00179291,0.00209493,9.56093e-05
568.645,0.00503656,0.00179348,0.00210059,9.56093e-05
574.305,0.00507183,0.00179405,0.00210631,9.56093e-05
580.021,0.00510746,0.00179461,0.00211208,9.56093e-05
585.793,0.00514347,0.00179518,0.00211791,9.56093e-05
591.623,0.00517985,0.00179575,0.00212379,9.56093e-05
597.512,0.0052166,0.00179632,0.00212973,9.56093e-05
603.459,0.00525374,0.00179688,0.00213572,9.56093e-05
609.465,0.00529126,0.00179745,0.00214178,9.56093e-05
615.53,0.00532916,0.00179802,0.00214789,9.56093e-05
621.657,0.00536746,0.00179858,0.00215406,9.56093e-05
627.844,0.00540615,0.00179915,0.00216029,9.56093e-05
634.093,0.00544524,0.00179972,0.00216657,9.56093e-05
640.403,0.00548473,0.00180029,0.00217292,9.56093e-05
646.777,0.00552462,0.00180085,0.00217933,9.56093e-05
653.214,0.00556492,0.00180142,0.0021858,9.56093e-05
659.716,0.00560564,0.00180199,0.00219233,9.56093e-05
666.282,0.00564677,0.00180255,0.00219893,9.56093e-05
672.913,0.00568831,0.00180312,0.00220559,9.56093e-05
679.61,0.00573028,0.00180368,0.00221231,9.56093e-05
686.374,0.00577268,0.00180425,0.00221909,9.56093e-05
693.205,0.0058155,0.00180482,0.00222594,9.56093e-05
700.105,0.00585876,0.00180538,0.00223285,9.56093e-05
707.073,0.00590245,0.00180595,0.00223983,9.56093e-05
714.11,0.00594658,0.00180651,0.00224687,9.56093e-05
721.217,0.00599115,0.00180708,0.00225398,9.56093e-05
728.395,0.00603617,0.00180765,0.00226116,9.56093e-05
735.645,0.00608164,0.00180821,0.0022684,9.56093e-05
742.966,0.00612756,0.00180878,0.00227572,9.56093e-05
750.361,0.00617394,0.00180934,0.0022831,9.56093e-05
757.829,0.00622077,0.00180991,0.00229055,9.56093e-05
765.371,0.00626807,0.00181047,0.00229807,9.56093e-05
772.989,0.00631583,0.00181104,0.00230565,9.56093e-05
780.682,0.00636407,0.0018116,0.00231331,9.56093e-05
788.452,0.00641277,0.00181217,0.00232104,9.56093e-05
796.299,0.00646195,0.00181273,0.00232884,9.56093e-05
804.225,0.0065116,0.0018133,0.00233671,9.56093e-05
812.229,0.00656174,0.00181386,0.00234466,9.56093e-05
820.313,0.00661236,0.00181443,0.00235268,9.56093e-05
828.477,0.00666346,0.00181499,0.00236076,9.56093e-05
836.723,0.00671506,0.00181556,0.00236893,9.56093e-05
845.05,0.00676714,0.00181612,0.00237716,9.56093e-05
853.461,0.00681972,0.00181669,0.00238547,9.56093e-05
861.955,0.0068728,0.00181725,0.00239386,9.56093e-05
870.534,0.00692638,0.00181782,0.00240232,9.56093e-05
879.198,0.00698045,0.00181838,0.00241085,9.56093e-05
887.948,0.00703503,0.00181894,0.00241946,9.56093e-05
896.786,0.00709012,0.00181951,0.00242815,9.56093e-05
905.711,0.00714571,0.00182007,0.00243691,9.56093e-05
914.725,0.00720182,0.00182064,0.00244575,9.56093e-05
923.829,0.00725843,0.0018212,0.00245467,9.56093e-05
933.024,0.00731556,0.00182176,0.00246366,9.56093e-05
942.31,0.00737321,0.00182233,0.00247273,9.56093e-05
951.689,0.00743137,0.00182289,0.00248187,9.56093e-05
961.16,0.00749004,0.00182346,0.0024911,9.56093e-05
970.727,0.00754924,0.00182402,0.0025004,9.56093e-05
980.388,0.00760896,0.00182458,0.00250978,9.56093e-05
990.145,0.00766919,0.00182515,0.00251924,9.56093e-05
