p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
29.5121,27.7842,1.72784,6.21064,0.00413691,0.0847428
29.7167,27.9872,1.72942,6.16694,0.00410764,0.0848057
29.9226,28.1916,1.73101,6.12357,0.00407859,0.0848683
30.1301,28.3974,1.73261,6.0805,0.00404975,0.0849305
30.3389,28.6047,1.73421,6.03774,0.00402111,0.0849923
30.5492,28.8134,1.73582,5.99529,0.00399268,0.0850537
30.761,29.0235,1.73744,5.95314,0.00396446,0.0851148
30.9742,29.2351,1.73907,5.9113,0.00393645,0.0851755
31.1889,29.4482,1.7407,5.86975,0.00390863,0.0852358
31.4051,29.6627,1.74234,5.8285,0.00388102,0.0852957
31.6228,29.8788,1.74399,5.78755,0.00385361,0.0853553
31.842,30.0963,1.74565,5.74689,0.00382639,0.0854145
32.0627,30.3154,1.74731,5.70652,0.00379937,0.0854733
32.2849,30.536,1.74898,5.66645,0.00377255,0.0855318
32.5087,30.7581,1.75066,5.62666,0.00374593,0.0855899
32.7341,30.9817,1.75234,5.58715,0.00371949,0.0856477
32.961,31.2069,1.75404,5.54793,0.00369325,0.0857051
33.1894,31.4337,1.75574,5.50899,0.00366719,0.0857621
33.4195,31.662,1.75745,5.47032,0.00364132,0.0858188
33.6512,31.892,1.75916,5.43193,0.00361565,0.0858751
33.8844,32.1235,1.76089,5.39382,0.00359015,0.0859311
34.1193,32.3567,1.76262,5.35598,0.00356484,0.0859868
34.3558,32.5914,1.76436,5.3184,0.00353971,0.0860421
34.5939,32.8278,1.76611,5.2811,0.00351476,0.086097
34.8337,33.0659,1.76787,5.24406,0.00348999,0.0861516
35.0752,33.3055,1.76964,5.20729,0.00346541,0.0862059
35.3183,33.5469,1.77141,5.17078,0.00344099,0.0862598
35.5631,33.7899,1.77319,5.13453,0.00341676,0.0863135
35.8096,34.0347,1.77499,5.09854,0.00339269,0.0863667
36.0579,34.2811,1.77679,5.06281,0.00336881,0.0864197
36.3078,34.5292,1.77859,5.02733,0.00334509,0.0864723
36.5595,34.7791,1.78041,4.9921,0.00332154,0.0865245
36.8129,35.0307,1.78224,4.95712,0.00329816,0.0865765
37.0681,35.284,1.78407,4.9224,0.00327496,0.0866281
37.325,35.5391,1.78592,4.88792,0.00325191,0.0866795
37.5837,35.796,1.78777,4.85369,0.00322904,0.0867305
37.8443,36.0546,1.78963,4.8197,0.00320632,0.0867811
38.1066,36.3151,1.7915,4.78595,0.00318377,0.0868315
38.3707,36.5773,1.79338,4.75244,0.00316139,0.0868815
38.6367,36.8414,1.79527,4.71917,0.00313916,0.0869313
38.9045,37.1073,1.79717,4.68614,0.00311709,0.0869807
39.1742,37.3751,1.79908,4.65334,0.00309518,0.0870298
39.4457,37.6447,1.801,4.62078,0.00307343,0.0870786
39.7192,37.9162,1.80293,4.58845,0.00305183,0.0871271
39.9945,38.1896,1.80486,4.55634,0.00303039,0.0871753
40.2717,38.4649,1.80681,4.52447,0.0030091,0.0872232
40.5509,38.7421,1.80877,4.49282,0.00298797,0.0872708
40.8319,39.0212,1.81073,4.46139,0.00296698,0.0873181
41.115,39.3023,1.81271,4.43019,0.00294615,0.0873651
41.4,39.5853,1.8147,4.39921,0.00292546,0.0874118
41.6869,39.8702,1.81669,4.36845,0.00290493,0.0874582
41.9759,40.1572,1.8187,4.33791,0.00288453,0.0875043
42.2669,40.4461,1.82072,4.30759,0.00286429,0.0875502
42.5598,40.7371,1.82275,4.27748,0.00284419,0.0875957
42.8549,41.0301,1.82478,4.24758,0.00282423,0.087641
43.1519,41.3251,1.82683,4.2179,0.00280442,0.0876859
43.451,41.6221,1.82889,4.18843,0.00278475,0.0877306
43.7522,41.9212,1.83096,4.15916,0.00276522,0.087775
44.0555,42.2224,1.83304,4.1301,0.00274582,0.0878192
44.3609,42.5257,1.83513,4.10125,0.00272657,0.087863
44.6684,42.8311,1.83724,4.07261,0.00270745,0.0879066
44.978,43.1386,1.83935,4.04416,0.00268847,0.0879499
45.2898,43.4483,1.84148,4.01592,0.00266963,0.0879929
45.6037,43.7601,1.84361,3.98788,0.00265092,0.0880357
45.9198,44.074,1.84576,3.96003,0.00263234,0.0880781
46.2381,44.3902,1.84792,3.93239,0.0026139,0.0881204
46.5586,44.7085,1.85009,3.90493,0.00259558,0.0881623
46.8813,45.0291,1.85227,3.87768,0.0025774,0.088204
47.2063,45.3518,1.85446,3.85061,0.00255934,0.0882454
47.5335,45.6769,1.85667,3.82374,0.00254142,0.0882866
47.863,46.0041,1.85888,3.79706,0.00252363,0.0883275
48.1948,46.3337,1.86111,3.77056,0.00250595,0.0883681
48.5289,46.6655,1.86335,3.74425,0.00248841,0.0884085
48.8652,46.9996,1.8656,3.71813,0.00247099,0.0884486
49.204,47.3361,1.86787,3.6922,0.00245369,0.0884885
49.545,47.6749,1.87015,3.66644,0.00243652,0.0885281
49.8884,48.016,1.87244,3.64087,0.00241947,0.0885675
50.2343,48.3595,1.87474,3.61548,0.00240254,0.0886066
50.5825,48.7054,1.87705,3.59027,0.00238573,0.0886455
50.9331,49.0537,1.87938,3.56524,0.00236904,0.0886841
51.2861,49.4044,1.88172,3.54038,0.00235247,0.0887225
51.6416,49.7576,1.88407,3.5157,0.00233602,0.0887606
51.9996,50.1132,1.88644,3.49119,0.00231968,0.0887985
52.36,50.4712,1.88882,3.46686,0.00230346,0.0888361
52.723,50.8318,1.89121,3.44269,0.00228735,0.0888735
53.0884,51.1948,1.89361,3.4187,0.00227136,0.0889107
53.4564,51.5604,1.89603,3.39488,0.00225548,0.0889476
53.827,51.9285,1.89847,3.37122,0.00223972,0.0889844
54.2001,52.2992,1.90091,3.34773,0.00222406,0.0890208
54.5758,52.6724,1.90337,3.32441,0.00220852,0.089057
54.9541,53.0482,1.90584,3.30125,0.00219309,0.089093
55.335,53.4267,1.90833,3.27826,0.00217776,0.0891288
55.7186,53.8077,1.91083,3.25542,0.00216255,0.0891644
56.1048,54.1914,1.91335,3.23275,0.00214744,0.0891997
56.4937,54.5778,1.91588,3.21024,0.00213244,0.0892348
56.8853,54.9669,1.91842,3.18788,0.00211755,0.0892696
57.2796,55.3586,1.92098,3.16569,0.00210276,0.0893043
57.6766,55.7531,1.92355,3.14365,0.00208808,0.0893387
58.0764,56.1503,1.92614,3.12176,0.0020735,0.0893729
58.479,56.5503,1.92874,3.10003,0.00205902,0.0894069
58.8844,56.953,1.93135,3.07845,0.00204465,0.0894407
59.2925,57.3585,1.93399,3.05702,0.00203038,0.0894742
59.7035,57.7669,1.93663,3.03575,0.00201621,0.0895075
60.1174,58.1781,1.9393,3.01462,0.00200214,0.0895407
60.5341,58.5921,1.94197,2.99364,0.00198816,0.0895736
60.9537,59.009,1.94466,2.97281,0.00197429,0.0896063
61.3762,59.4288,1.94737,2.95213,0.00196052,0.0896388
61.8016,59.8515,1.9501,2.93159,0.00194684,0.089671
62.23,60.2772,1.95284,2.91119,0.00193326,0.0897031
62.6614,60.7058,1.95559,2.89094,0.00191977,0.089735
63.0957,61.1374,1.95836,2.87083,0.00190639,0.0897667
63.5331,61.5719,1.96115,2.85087,0.00189309,0.0897981
63.9735,62.0095,1.96396,2.83104,0.00187989,0.0898293
64.4169,62.4501,1.96678,2.81135,0.00186678,0.0898604
64.8634,62.8938,1.96961,2.7918,0.00185377,0.0898913
65.3131,63.3406,1.97247,2.77239,0.00184084,0.0899219
65.7658,63.7904,1.97534,2.75311,0.00182801,0.0899524
66.2217,64.2434,1.97822,2.73397,0.00181527,0.0899826
66.6807,64.6995,1.98113,2.71496,0.00180262,0.0900127
67.1429,65.1588,1.98405,2.69609,0.00179005,0.0900426
67.6083,65.6213,1.98699,2.67735,0.00177758,0.0900723
68.0769,66.087,1.98994,2.65874,0.00176519,0.0901018
68.5488,66.5559,1.99292,2.64026,0.0017529,0.0901311
69.024,67.0281,1.99591,2.62191,0.00174068,0.0901602
69.5024,67.5035,1.99892,2.60369,0.00172856,0.0901891
69.9842,67.9823,2.00194,2.5856,0.00171652,0.0902178
70.4693,68.4643,2.00499,2.56764,0.00170456,0.0902464
70.9578,68.9497,2.00805,2.5498,0.00169269,0.0902747
71.4496,69.4385,2.01113,2.53208,0.0016809,0.0903029
71.9449,69.9307,2.01423,2.51449,0.0016692,0.0903309
72.4436,70.4262,2.01735,2.49702,0.00165757,0.0903588
72.9458,70.9253,2.02049,2.47968,0.00164603,0.0903864
73.4514,71.4277,2.02365,2.46245,0.00163457,0.0904139
73.9605,71.9337,2.02682,2.44535,0.00162319,0.0904411
74.4732,72.4432,2.03002,2.42837,0.0016119,0.0904683
74.9894,72.9562,2.03323,2.4115,0.00160068,0.0904952
75.5092,73.4728,2.03647,2.39476,0.00158954,0.0905219
76.0326,73.9929,2.03972,2.37813,0.00157847,0.0905485
76.5597,74.5167,2.04299,2.36162,0.00156749,0.0905749
77.0903,75.0441,2.04629,2.34522,0.00155658,0.0906012
77.6247,75.5751,2.0496,2.32894,0.00154575,0.0906272
78.1628,76.1098,2.05293,2.31277,0.001535,0.0906531
78.7046,76.6483,2.05629,2.29672,0.00152432,0.0906789
79.2501,77.1905,2.05966,2.28077,0.00151372,0.0907044
79.7995,77.7364,2.06305,2.26494,0.00150319,0.0907298
80.3526,78.2861,2.06647,2.24923,0.00149273,0.0907551
80.9096,78.8397,2.06991,2.23361,0.00148235,0.0907801
81.4704,79.3971,2.07337,2.21811,0.00147204,0.090805
82.0352,79.9583,2.07685,2.20272,0.0014618,0.0908298
82.6038,80.5234,2.08035,2.18744,0.00145164,0.0908544
83.1764,81.0925,2.08387,2.17226,0.00144155,0.0908788
83.7529,81.6655,2.08741,2.15719,0.00143153,0.090903
84.3335,82.2425,2.09098,2.14222,0.00142157,0.0909271
84.918,82.8235,2.09457,2.12736,0.00141169,0.0909511
85.5067,83.4085,2.09818,2.1126,0.00140188,0.0909749
86.0994,83.9976,2.10181,2.09795,0.00139213,0.0909985
86.6962,84.5907,2.10547,2.08339,0.00138246,0.091022
87.2971,85.188,2.10915,2.06894,0.00137285,0.0910453
87.9023,85.7894,2.11285,2.05459,0.00136331,0.0910685
88.5116,86.395,2.11658,2.04034,0.00135384,0.0910916
89.1251,87.0048,2.12032,2.02619,0.00134443,0.0911144
89.7429,87.6188,2.1241,2.01214,0.00133509,0.0911372
90.3649,88.2371,2.12789,1.99819,0.00132581,0.0911597
90.9913,88.8596,2.13171,1.98433,0.0013166,0.0911821
91.622,89.4865,2.13556,1.97057,0.00130746,0.0912044
92.2571,90.1177,2.13942,1.95691,0.00129838,0.0912266
92.8966,90.7533,2.14332,1.94334,0.00128936,0.0912486
93.5406,91.3933,2.14723,1.92987,0.0012804,0.0912704
94.189,92.0378,2.15118,1.91649,0.00127151,0.0912921
94.8418,92.6867,2.15514,1.90321,0.00126268,0.0913137
95.4993,93.3401,2.15913,1.89002,0.00125391,0.0913351
96.1612,93.9981,2.16315,1.87692,0.0012452,0.0913564
96.8278,94.6606,2.1672,1.86391,0.00123656,0.0913775
97.499,95.3277,2.17126,1.85099,0.00122797,0.0913985
98.1748,95.9994,2.17536,1.83816,0.00121945,0.0914194
98.8553,96.6758,2.17948,1.82542,0.00121098,0.0914401
99.5405,97.3569,2.18363,1.81277,0.00120258,0.0914607
100.231,98.0427,2.1878,1.80021,0.00119423,0.0914812
100.925,98.7333,2.192,1.78774,0.00118594,0.0915015
101.625,99.4286,2.19623,1.77535,0.00117771,0.0915217
102.329,100.129,2.20049,1.76305,0.00116954,0.0915417
103.039,100.834,2.20477,1.75083,0.00116142,0.0915616
103.753,101.544,2.20908,1.7387,0.00115336,0.0915814
104.472,102.259,2.21342,1.72666,0.00114536,0.0916011
105.196,102.978,2.21778,1.7147,0.00113741,0.0916206
105.925,103.703,2.22217,1.70282,0.00112952,0.09164
106.66,104.433,2.2266,1.69102,0.00112168,0.0916593
107.399,105.168,2.23105,1.67931,0.0011139,0.0916785
108.143,105.908,2.23553,1.66768,0.00110617,0.0916975
108.893,106.653,2.24004,1.65613,0.0010985,0.0917164
109.648,107.403,2.24457,1.64466,0.00109088,0.0917352
110.408,108.159,2.24914,1.63327,0.00108331,0.0917538
111.173,108.919,2.25374,1.62196,0.0010758,0.0917723
111.944,109.685,2.25837,1.61073,0.00106834,0.0917907
112.72,110.457,2.26302,1.59957,0.00106093,0.091809
113.501,111.233,2.26771,1.5885,0.00105357,0.0918272
114.288,112.015,2.27243,1.5775,0.00104627,0.0918452
115.08,112.803,2.27718,1.56658,0.00103901,0.0918631
115.878,113.596,2.28196,1.55573,0.00103181,0.0918809
116.681,114.394,2.28677,1.54496,0.00102465,0.0918986
117.49,115.198,2.29162,1.53427,0.00101755,0.0919162
118.304,116.008,2.29649,1.52364,0.00101049,0.0919336
119.124,116.823,2.3014,1.5131,0.00100349,0.091951
119.95,117.644,2.30634,1.50262,0.000996533,0.0919682
120.781,118.47,2.31131,1.49222,0.000989626,0.0919853
121.619,119.302,2.31632,1.48189,0.000982766,0.0920023
122.462,120.14,2.32136,1.47164,0.000975954,0.0920192
123.31,120.984,2.32643,1.46145,0.000969191,0.0920359
124.165,121.834,2.33153,1.45134,0.000962474,0.0920526
125.026,122.689,2.33667,1.44129,0.000955804,0.0920691
125.893,123.551,2.34185,1.43132,0.000949181,0.0920856
126.765,124.418,2.34705,1.42142,0.000942603,0.0921019
127.644,125.292,2.3523,1.41158,0.000936072,0.0921181
128.529,126.171,2.35757,1.40181,0.000929586,0.0921342
129.42,127.057,2.36289,1.39211,0.000923145,0.0921502
130.317,127.948,2.36823,1.38248,0.00091675,0.0921661
131.22,128.846,2.37362,1.37292,0.000910399,0.0921819
132.13,129.751,2.37904,1.36342,0.000904092,0.0921976
133.045,130.661,2.38449,1.35398,0.000897828,0.0922132
133.968,131.578,2.38998,1.34462,0.000891609,0.0922286
134.896,132.501,2.39551,1.33531,0.000885433,0.092244
135.831,133.43,2.40108,1.32608,0.0008793,0.0922593
136.773,134.366,2.40668,1.3169,0.00087321,0.0922744
137.721,135.309,2.41232,1.3078,0.000867163,0.0922895
138.676,136.258,2.418,1.29875,0.000861157,0.0923045
139.637,137.213,2.42372,1.28977,0.000855194,0.0923193
140.605,138.175,2.42947,1.28085,0.000849271,0.0923341
141.579,139.144,2.43527,1.27199,0.000843391,0.0923488
142.561,140.12,2.4411,1.26319,0.000837551,0.0923633
143.549,141.102,2.44697,1.25445,0.000831751,0.0923778
144.544,142.091,2.45289,1.24578,0.000825992,0.0923922
145.546,143.087,2.45884,1.23716,0.000820273,0.0924064
146.555,144.09,2.46483,1.22861,0.000814594,0.0924206
147.571,145.1,2.47087,1.22011,0.000808955,0.0924347
148.594,146.117,2.47694,1.21168,0.000803354,0.0924487
149.624,147.141,2.48305,1.2033,0.000797793,0.0924626
150.661,148.171,2.48921,1.19498,0.000792271,0.0924764
151.705,149.21,2.49541,1.18671,0.000786787,0.0924901
152.757,150.255,2.50165,1.17851,0.000781341,0.0925038
153.815,151.308,2.50793,1.17036,0.000775933,0.0925173
154.882,152.367,2.51426,1.16227,0.000770563,0.0925307
155.955,153.435,2.52063,1.15424,0.000765229,0.0925441
157.036,154.509,2.52704,1.14626,0.000759934,0.0925573
158.125,155.591,2.5335,1.13833,0.000754675,0.0925705
159.221,156.681,2.54,1.13046,0.000749452,0.0925836
160.325,157.778,2.54655,1.12265,0.000744266,0.0925966
161.436,158.883,2.55314,1.11489,0.000739116,0.0926095
162.555,159.995,2.55977,1.10718,0.000734002,0.0926223
163.682,161.115,2.56645,1.09953,0.000728923,0.092635
164.816,162.243,2.57318,1.09193,0.00072388,0.0926476
165.959,163.379,2.57995,1.08438,0.000718871,0.0926602
167.109,164.522,2.58677,1.07689,0.000713898,0.0926727
168.267,165.674,2.59364,1.06945,0.000708959,0.0926851
169.434,166.833,2.60055,1.06206,0.000704054,0.0926974
170.608,168.001,2.60751,1.05472,0.000699184,0.0927096
171.791,169.176,2.61452,1.04743,0.000694347,0.0927217
172.982,170.36,2.62158,1.04019,0.000689544,0.0927338
174.181,171.552,2.62869,1.033,0.000684774,0.0927458
175.388,172.752,2.63584,1.02586,0.000680038,0.0927577
176.604,173.961,2.64305,1.01877,0.000675335,0.0927695
177.828,175.178,2.6503,1.01173,0.000670664,0.0927812
179.061,176.403,2.65761,1.00474,0.000666025,0.0927929
180.302,177.637,2.66496,0.997802,0.000661419,0.0928045
181.552,178.879,2.67237,0.990908,0.000656845,0.092816
182.81,180.13,2.67983,0.984062,0.000652302,0.0928274
184.077,181.39,2.68734,0.977264,0.000647792,0.0928387
185.353,182.658,2.6949,0.970512,0.000643312,0.09285
186.638,183.935,2.70252,0.963807,0.000638864,0.0928612
187.932,185.221,2.71018,0.957149,0.000634447,0.0928723
189.234,186.516,2.71791,0.950537,0.000630059,0.0928833
190.546,187.82,2.72568,0.94397,0.000625703,0.0928943
191.867,189.133,2.73351,0.93745,0.000621377,0.0929052
193.197,190.455,2.7414,0.930974,0.000617081,0.092916
194.536,191.787,2.74933,0.924544,0.000612815,0.0929267
195.884,193.127,2.75733,0.918157,0.000608578,0.0929374
197.242,194.477,2.76538,0.911816,0.000604371,0.092948
198.609,195.836,2.77349,0.905518,0.000600193,0.0929585
199.986,197.205,2.78165,0.899264,0.000596044,0.092969
201.372,198.583,2.78987,0.893053,0.000591924,0.0929793
202.768,199.97,2.79815,0.886885,0.000587832,0.0929897
204.174,201.367,2.80649,0.88076,0.000583769,0.0929999
205.589,202.774,2.81489,0.874677,0.000579734,0.0930101
207.014,204.191,2.82334,0.868636,0.000575727,0.0930202
208.449,205.617,2.83185,0.862638,0.000571748,0.0930302
209.894,207.054,2.84043,0.856681,0.000567797,0.0930402
211.349,208.5,2.84906,0.850765,0.000563872,0.09305
212.814,209.956,2.85776,0.84489,0.000559976,0.0930599
214.289,211.423,2.86652,0.839056,0.000556106,0.0930696
215.774,212.899,2.87533,0.833262,0.000552263,0.0930793
217.27,214.386,2.88422,0.827509,0.000548446,0.0930889
218.776,215.883,2.89316,0.821795,0.000544656,0.0930985
220.293,217.39,2.90217,0.81612,0.000540893,0.093108
221.82,218.908,2.91124,0.810486,0.000537156,0.0931174
223.357,220.437,2.92037,0.80489,0.000533444,0.0931268
224.905,221.976,2.92957,0.799332,0.000529758,0.0931361
226.464,223.526,2.93884,0.793814,0.000526098,0.0931453
228.034,225.086,2.94817,0.788333,0.000522463,0.0931545
229.615,226.657,2.95756,0.782891,0.000518853,0.0931636
231.206,228.239,2.96703,0.777486,0.000515269,0.0931727
232.809,229.833,2.97656,0.772119,0.000511709,0.0931817
234.423,231.437,2.98616,0.766789,0.000508174,0.0931906
236.048,233.052,2.99582,0.761495,0.000504663,0.0931995
237.684,234.678,3.00556,0.756238,0.000501177,0.0932083
239.332,236.316,3.01537,0.751018,0.000497715,0.093217
240.991,237.965,3.02524,0.745834,0.000494277,0.0932257
242.661,239.626,3.03519,0.740686,0.000490862,0.0932343
244.343,241.298,3.0452,0.735573,0.000487472,0.0932429
246.037,242.981,3.05529,0.730496,0.000484105,0.0932514
247.742,244.677,3.06545,0.725454,0.000480761,0.0932599
249.459,246.384,3.07568,0.720447,0.000477441,0.0932683
251.189,248.103,3.08599,0.715474,0.000474143,0.0932766
252.93,249.833,3.09637,0.710536,0.000470868,0.0932849
254.683,251.576,3.10682,0.705632,0.000467616,0.0932931
256.448,253.331,3.11735,0.700762,0.000464387,0.0933012
258.226,255.098,3.12796,0.695926,0.000461179,0.0933094
260.016,256.877,3.13864,0.691123,0.000457995,0.0933174
261.818,258.669,3.14939,0.686353,0.000454832,0.0933254
263.633,260.473,3.16023,0.681617,0.000451691,0.0933334
265.461,262.289,3.17114,0.676913,0.000448572,0.0933413
267.301,264.119,3.18213,0.672241,0.000445474,0.0933491
269.153,265.96,3.1932,0.667602,0.000442398,0.0933569
271.019,267.815,3.20435,0.662996,0.000439344,0.0933646
272.898,269.682,3.21558,0.658421,0.00043631,0.0933723
274.789,271.563,3.22689,0.653877,0.000433297,0.0933799
276.694,273.456,3.23828,0.649365,0.000430306,0.0933875
278.612,275.362,3.24975,0.644884,0.000427335,0.093395
280.543,277.282,3.26131,0.640435,0.000424384,0.0934025
282.488,279.215,3.27295,0.636016,0.000421454,0.0934099
284.446,281.161,3.28467,0.631627,0.000418545,0.0934173
286.418,283.121,3.29648,0.627269,0.000415655,0.0934246
288.403,285.095,3.30837,0.622941,0.000412786,0.0934319
290.402,287.082,3.32035,0.618643,0.000409936,0.0934391
292.415,289.083,3.33242,0.614375,0.000407106,0.0934463
294.442,291.098,3.34457,0.610136,0.000404295,0.0934535
296.483,293.126,3.35682,0.605927,0.000401505,0.0934605
298.538,295.169,3.36915,0.601747,0.000398733,0.0934676
300.608,297.226,3.38157,0.597595,0.000395981,0.0934746
302.691,299.297,3.39407,0.593472,0.000393247,0.0934815
304.789,301.383,3.40667,0.589378,0.000390533,0.0934884
306.902,303.483,3.41937,0.585312,0.000387837,0.0934953
309.03,305.597,3.43215,0.581274,0.00038516,0.0935021
311.172,307.727,3.44503,0.577265,0.000382502,0.0935088
313.329,309.871,3.458,0.573283,0.000379862,0.0935156
315.5,312.029,3.47106,0.569328,0.00037724,0.0935222
317.687,314.203,3.48422,0.565401,0.000374636,0.0935289
319.89,316.392,3.49747,0.561501,0.000372051,0.0935355
322.107,318.596,3.51082,0.557628,0.000369483,0.093542
324.34,320.815,3.52427,0.553781,0.000366933,0.0935485
326.588,323.05,3.53782,0.549961,0.000364401,0.093555
328.852,325.3,3.55146,0.546168,0.000361886,0.0935614
331.131,327.566,3.56521,0.542401,0.000359389,0.0935678
333.426,329.847,3.57905,0.538659,0.000356908,0.0935741
335.738,332.145,3.59299,0.534944,0.000354446,0.0935804
338.065,334.458,3.60704,0.531255,0.000352,0.0935867
340.408,336.787,3.62119,0.527591,0.000349571,0.0935929
342.768,339.132,3.63544,0.523952,0.000347159,0.0935991
345.144,341.494,3.6498,0.520338,0.000344763,0.0936052
347.536,343.872,3.66426,0.516749,0.000342384,0.0936113
349.945,346.266,3.67882,0.513186,0.000340022,0.0936174
352.371,348.677,3.6935,0.509646,0.000337676,0.0936234
354.813,351.105,3.70828,0.506132,0.000335346,0.0936294
357.273,353.55,3.72316,0.502641,0.000333032,0.0936354
359.749,356.011,3.73816,0.499175,0.000330734,0.0936413
362.243,358.49,3.75327,0.495732,0.000328453,0.0936472
364.754,360.985,3.76848,0.492314,0.000326186,0.093653
367.282,363.498,3.78381,0.488919,0.000323936,0.0936588
369.828,366.029,3.79925,0.485547,0.000321701,0.0936646
372.392,368.577,3.8148,0.482199,0.000319482,0.0936704
374.973,371.143,3.83047,0.478874,0.000317278,0.0936761
377.572,373.726,3.84625,0.475572,0.000315089,0.0936818
380.189,376.327,3.86215,0.472292,0.000312915,0.0936874
382.825,378.947,3.87816,0.469035,0.000310756,0.0936931
385.478,381.584,3.89429,0.465801,0.000308613,0.0936986
388.15,384.24,3.91054,0.462589,0.000306484,0.0937042
390.841,386.914,3.9269,0.4594,0.00030437,0.0937097
393.55,389.607,3.94339,0.456232,0.00030227,0.0937152
396.278,392.318,3.96,0.453086,0.000300185,0.0937207
399.025,395.048,3.97673,0.449962,0.000298115,0.0937261
401.791,397.797,3.99358,0.44686,0.000296058,0.0937315
404.576,400.565,4.01055,0.443779,0.000294016,0.0937369
407.38,403.353,4.02765,0.440719,0.000291988,0.0937423
410.204,406.159,4.04488,0.437681,0.000289974,0.0937476
413.048,408.985,4.06223,0.434663,0.000287974,0.0937529
415.911,411.831,4.07971,0.431666,0.000285988,0.0937582
418.794,414.696,4.09732,0.42869,0.000284015,0.0937634
421.697,417.581,4.11505,0.425734,0.000282056,0.0937687
424.62,420.487,4.13292,0.422799,0.000280111,0.0937739
427.563,423.412,4.15091,0.419885,0.000278179,0.0937791
430.527,426.358,4.16904,0.41699,0.000276261,0.0937842
433.511,429.324,4.18731,0.414115,0.000274355,0.0937894
436.516,432.31,4.2057,0.41126,0.000272463,0.0937945
439.542,435.317,4.22423,0.408425,0.000270584,0.0937996
442.588,438.345,4.2429,0.405609,0.000268718,0.0938047
445.656,441.395,4.2617,0.402813,0.000266865,0.0938097
448.745,444.465,4.28064,0.400036,0.000265025,0.0938148
451.856,447.556,4.29972,0.397279,0.000263197,0.0938198
454.988,450.669,4.31894,0.39454,0.000261382,0.0938248
458.142,453.804,4.3383,0.39182,0.000259579,0.0938298
461.318,456.96,4.3578,0.389119,0.00025779,0.0938348
464.515,460.138,4.37745,0.386437,0.000256012,0.0938397
467.735,463.338,4.39724,0.383773,0.000254246,0.0938447
470.977,466.56,4.41717,0.381128,0.000252493,0.0938496
474.242,469.805,4.43725,0.3785,0.000250752,0.0938545
477.529,473.072,4.45748,0.375892,0.000249023,0.0938594
480.839,476.361,4.47785,0.373301,0.000247306,0.0938643
484.172,479.674,4.49837,0.370727,0.000245601,0.0938692
487.528,483.009,4.51905,0.368172,0.000243907,0.0938741
490.908,486.368,4.53987,0.365634,0.000242226,0.0938789
494.311,489.75,4.56085,0.363114,0.000240556,0.0938838
497.737,493.155,4.58198,0.360611,0.000238897,0.0938886
501.187,496.584,4.60327,0.358126,0.00023725,0.0938935
504.661,500.037,4.62471,0.355657,0.000235614,0.0938983
508.159,503.513,4.64631,0.353206,0.00023399,0.0939032
511.682,507.014,4.66806,0.350772,0.000232376,0.093908
515.229,510.539,4.68998,0.348354,0.000230774,0.0939128
518.8,514.088,4.71205,0.345953,0.000229183,0.0939176
522.396,517.662,4.73428,0.343569,0.000227603,0.0939225
526.017,521.261,4.75668,0.341201,0.000226034,0.0939273
529.663,524.884,4.77924,0.338849,0.000224476,0.0939321
533.335,528.533,4.80197,0.336514,0.000222928,0.093937
537.032,532.207,4.82486,0.334195,0.000221391,0.0939418
540.754,535.906,4.84791,0.331892,0.000219865,0.0939466
544.503,539.632,4.87114,0.329604,0.000218349,0.0939515
548.277,543.382,4.89453,0.327333,0.000216844,0.0939563
552.077,547.159,4.9181,0.325077,0.000215349,0.0939612
555.904,550.962,4.94183,0.322836,0.000213865,0.0939661
559.758,554.792,4.96574,0.320611,0.00021239,0.0939709
563.638,558.648,4.98982,0.318402,0.000210926,0.0939758
567.545,562.531,5.01407,0.316208,0.000209472,0.0939807
571.479,566.44,5.0385,0.314029,0.000208028,0.0939856
575.44,570.377,5.06311,0.311865,0.000206594,0.0939906
579.429,574.341,5.0879,0.309716,0.00020517,0.0939955
583.445,578.332,5.11286,0.307581,0.000203756,0.0940005
587.489,582.351,5.13801,0.305462,0.000202352,0.0940055
591.562,586.398,5.16334,0.303357,0.000200957,0.0940105
595.662,590.473,5.18885,0.301266,0.000199572,0.0940155
599.791,594.577,5.21454,0.29919,0.000198196,0.0940206
603.949,598.708,5.24042,0.297129,0.00019683,0.0940257
608.135,602.869,5.26648,0.295081,0.000195473,0.0940308
612.35,607.058,5.29274,0.293048,0.000194126,0.0940359
616.595,611.276,5.31918,0.291028,0.000192788,0.0940411
620.869,615.523,5.34581,0.289023,0.000191459,0.0940463
625.173,619.8,5.37263,0.287031,0.000190139,0.0940516
629.506,624.107,5.39964,0.285054,0.000188829,0.0940569
633.87,628.443,5.42685,0.283089,0.000187527,0.0940622
638.263,632.809,5.45425,0.281139,0.000186235,0.0940675
642.688,637.206,5.48185,0.279201,0.000184951,0.0940729
647.143,641.633,5.50965,0.277278,0.000183677,0.0940784
651.628,646.091,5.53764,0.275367,0.000182411,0.0940839
656.145,650.579,5.56583,0.27347,0.000181154,0.0940894
660.693,655.099,5.59423,0.271585,0.000179905,0.094095
665.273,659.65,5.62282,0.269714,0.000178665,0.0941007
669.885,664.233,5.65162,0.267856,0.000177434,0.0941064
674.528,668.847,5.68062,0.26601,0.000176211,0.0941121
679.204,673.494,5.70983,0.264177,0.000174997,0.0941179
683.912,678.172,5.73924,0.262357,0.000173791,0.0941238
